,ann_to_longer,ann_to_shorter,announcements,as_path_avg,as_path_max,dups,edit_distance_avg,edit_distance_dict_0_,edit_distance_dict_10_,edit_distance_dict_11_,edit_distance_dict_12_,edit_distance_dict_13_,edit_distance_dict_14_,edit_distance_dict_15_,edit_distance_dict_16_,edit_distance_dict_17_,edit_distance_dict_18_,edit_distance_dict_19_,edit_distance_dict_1_,edit_distance_dict_2_,edit_distance_dict_3_,edit_distance_dict_4_,edit_distance_dict_5_,edit_distance_dict_6_,edit_distance_dict_7_,edit_distance_dict_8_,edit_distance_dict_9_,edit_distance_max,edit_distance_unique_dict_0_,edit_distance_unique_dict_10_,edit_distance_unique_dict_11_,edit_distance_unique_dict_12_,edit_distance_unique_dict_13_,edit_distance_unique_dict_14_,edit_distance_unique_dict_15_,edit_distance_unique_dict_16_,edit_distance_unique_dict_17_,edit_distance_unique_dict_18_,edit_distance_unique_dict_19_,edit_distance_unique_dict_1_,edit_distance_unique_dict_2_,edit_distance_unique_dict_3_,edit_distance_unique_dict_4_,edit_distance_unique_dict_5_,edit_distance_unique_dict_6_,edit_distance_unique_dict_7_,edit_distance_unique_dict_8_,edit_distance_unique_dict_9_,flaps,imp_wd_dpath,imp_wd_spath,nadas,news,number_rare_ases,origin_0_,origin_1_,origin_2_,origin_changes,rare_ases_avg,rare_ases_max,timestamp,unique_as_path_avg,unique_as_path_max,class
254,1952,1342,7413,10,16,344,1.4369444026,2716,24,4,11,1,0,0,0,0,0,0,777,1700,968,278,101,23,13,8,13,13,2716,24,4,11,1,0,0,0,0,0,0,777,1700,968,278,101,23,13,8,13,260,3643,2048,342,724,0,1556,0,352,273,0,0,2001-07-22 21:21:57,6,13,0
255,571,1586,5359,8,17,317,1.5411355736,1572,27,21,8,1,0,2,0,0,0,0,1591,855,812,138,38,22,25,40,26,15,1572,27,21,8,1,0,2,0,0,0,0,1591,855,812,138,38,22,25,40,26,220,3448,1014,179,173,0,1604,0,213,162,0,0,2001-07-22 21:26:57,8,14,0
256,798,468,2462,3,20,168,2.1469979296,783,9,35,19,8,3,0,12,0,9,0,468,415,311,164,83,41,26,9,20,18,783,9,35,19,8,3,0,12,0,9,0,468,415,311,164,83,41,26,9,20,152,1422,428,245,40,0,1144,0,140,143,0,0,2001-07-22 21:31:57,3,14,0
257,508,548,2611,6,22,281,1.546,1148,13,4,5,0,0,0,6,0,0,1,410,372,285,99,41,17,35,17,47,19,1148,13,4,5,0,0,0,6,0,0,1,410,372,285,99,41,17,35,17,47,215,1165,619,220,97,0,1079,0,126,65,0,0,2001-07-22 21:36:57,6,11,0
258,867,462,2754,4,16,260,1.5856269113,915,11,11,0,0,0,0,0,0,0,0,694,357,350,162,19,22,41,9,25,11,915,11,11,0,0,0,0,0,0,0,0,694,357,350,162,19,22,41,9,25,143,1515,448,250,101,0,1226,0,177,52,0,0,2001-07-22 21:41:57,4,10,0
259,419,484,2249,13,16,204,1.9799511002,822,34,24,2,4,0,0,0,0,0,0,350,232,267,139,45,17,37,36,36,13,822,34,24,2,4,0,0,0,0,0,0,350,232,267,139,45,17,37,36,36,120,1036,458,227,146,0,1159,0,189,49,0,0,2001-07-22 21:46:57,7,13,0
260,1256,1012,4590,7,16,222,1.5451597962,1608,19,19,4,3,0,0,0,0,0,0,513,1454,430,122,66,2,10,37,31,13,1608,19,19,4,3,0,0,0,0,0,0,513,1454,430,122,66,2,10,37,31,113,2508,1213,262,144,0,1033,1,295,231,0,0,2001-07-22 21:51:57,4,13,0
261,372,606,2880,6,15,130,1.6595105195,695,17,26,0,1,0,0,0,0,0,0,843,294,232,105,31,9,12,20,44,13,695,17,26,0,1,0,0,0,0,0,0,843,294,232,105,31,9,12,20,44,152,1359,357,331,548,0,980,0,226,48,0,0,2001-07-22 21:56:57,6,12,0
262,418,340,3009,4,16,257,1.2539118065,1084,23,5,1,2,0,0,0,0,0,0,1038,300,167,101,23,5,16,20,27,13,1084,23,5,1,2,0,0,0,0,0,0,1038,300,167,101,23,5,16,20,27,171,1550,627,207,191,0,926,0,173,59,0,0,2001-07-22 22:01:57,4,14,0
263,528,477,2723,5,16,163,1.4204892966,1083,5,14,3,2,0,0,0,0,0,0,527,519,237,106,43,25,38,7,7,13,1083,5,14,3,2,0,0,0,0,0,0,527,519,237,106,43,25,38,7,7,221,1253,644,335,82,0,1222,0,221,80,0,0,2001-07-22 22:06:57,5,13,0
264,646,835,3804,6,19,301,2.3729637039,1259,43,54,91,68,52,6,2,0,0,0,657,723,214,175,59,22,32,21,21,16,1259,43,54,91,68,52,6,2,0,0,0,657,723,214,175,59,22,32,21,21,240,1801,673,484,285,0,1328,0,262,311,0,0,2001-07-22 22:11:57,6,13,0
265,495,471,2690,13,16,286,1.2190146266,1119,8,8,5,4,0,0,0,0,0,0,674,453,150,111,27,11,12,16,0,13,1119,8,8,5,4,0,0,0,0,0,0,674,453,150,111,27,11,12,16,0,297,1344,492,179,74,0,1044,0,167,91,0,0,2001-07-22 22:16:57,13,13,0
266,649,367,2686,5,15,234,1.4588285229,913,15,3,3,3,0,0,0,0,0,0,612,333,288,88,31,12,16,5,34,13,913,15,3,3,3,0,0,0,0,0,0,612,333,288,88,31,12,16,5,34,122,1304,519,177,292,0,1233,0,113,66,0,0,2001-07-22 22:21:57,5,14,0
267,413,618,2342,5,16,126,1.6892874455,602,8,6,3,1,0,0,0,0,0,0,497,374,400,111,19,8,21,6,7,13,602,8,6,3,1,0,0,0,0,0,0,497,374,400,111,19,8,21,6,7,101,1370,339,127,274,0,1120,0,133,108,0,0,2001-07-22 22:26:57,5,13,0
268,835,751,4161,3,13,201,1.2665024631,1321,6,4,0,0,0,0,0,0,0,0,1351,795,378,135,33,14,12,9,2,11,1321,6,4,0,0,0,0,0,0,0,0,1351,795,378,135,33,14,12,9,2,178,2547,895,239,91,0,1154,0,271,105,0,0,2001-07-22 22:31:57,3,10,0
269,1795,746,5113,3,14,218,1.5985216473,1323,3,6,0,0,0,0,0,0,0,0,1002,1200,920,186,57,5,16,13,4,11,1323,3,6,0,0,0,0,0,0,0,0,1002,1200,920,186,57,5,16,13,4,224,3296,834,163,321,0,1449,1,233,110,0,0,2001-07-22 22:36:57,3,11,0
270,633,425,2979,4,15,273,1.2169744318,1320,8,9,1,0,0,0,0,0,0,0,612,448,208,86,59,30,9,12,14,12,1320,8,9,1,0,0,0,0,0,0,0,612,448,208,86,59,30,9,12,14,350,1302,626,265,124,0,1196,0,248,105,0,0,2001-07-22 22:41:57,3,14,0
271,981,898,6859,3,20,475,1.4573337903,1686,6,7,0,0,0,0,0,0,0,0,2216,1052,311,216,116,76,50,35,65,11,1686,6,7,0,0,0,0,0,0,0,0,2216,1052,311,216,116,76,50,35,65,279,3762,799,521,911,0,1754,0,258,195,0,0,2001-07-22 22:46:57,3,12,0
272,3496,32475,172567,8,24,15585,1.7920754581,17942,35,13,10,0,8,1,6,0,0,0,1292,20121,10721,2930,1634,358,261,75,41,16,17942,35,13,10,0,8,1,6,0,0,0,1292,20121,10721,2930,1634,358,261,75,41,756,37309,1569,229,116911,1100,51220,78,4338,448,0.0063718249,2,2001-07-22 22:51:57,6,12,0
273,887,1983,18593,4,17,6302,0.7464627823,7990,4,9,0,0,0,0,0,0,0,0,529,1543,846,244,137,22,36,14,5,11,7990,4,9,0,0,0,0,0,0,0,0,529,1543,846,244,137,22,36,14,5,287,3233,1339,218,7093,326,5938,11,586,215,0.0175334803,2,2001-07-22 22:56:57,4,12,0
274,34501,11504,116345,7,22,45120,1.2906758448,48755,33,7,16,0,8,1,3,0,0,0,1539,25981,13122,3519,1919,552,310,79,36,16,48755,33,7,16,0,8,1,3,0,0,0,1539,25981,13122,3519,1919,552,310,79,36,306,46977,3271,206,20413,930,36298,57,3114,418,0.0079912011,2,2001-07-22 23:01:57,7,12,0
275,25464,18497,140464,3,24,57960,0.9924945255,74688,60,12,11,0,16,0,0,0,0,0,1945,24469,12138,2812,2559,461,317,87,71,14,74688,60,12,11,0,16,0,0,0,0,0,1945,24469,12138,2812,2559,461,317,87,71,353,44701,16342,290,20767,1544,41090,58,3406,391,0.0109879161,2,2001-07-22 23:06:57,3,12,0
276,20886,56287,271861,4,20,41123,0.9460624098,133748,49,27,76,5,8,1,3,0,0,0,11549,42669,21890,5085,2562,596,502,166,132,16,133748,49,27,76,5,8,1,3,0,0,0,11549,42669,21890,5085,2562,596,502,166,132,900,85039,91668,338,52620,3730,86430,108,7933,554,0.0137199944,2,2001-07-22 23:11:57,4,11,0
277,39053,29584,133495,7,22,58728,1.3635231917,63381,57,20,40,8,16,1,4,0,0,0,2564,39049,20310,3349,3149,655,520,159,63,16,63381,57,20,40,8,16,1,4,0,0,0,2564,39049,20310,3349,3149,655,520,159,63,477,69755,4123,262,123,1153,38519,59,3268,648,0.0086348284,2,2001-07-22 23:16:57,4,12,0
278,7217,22758,66825,4,17,33503,1.1752583496,36164,9,7,14,6,0,1,3,0,0,0,1318,16367,9803,1853,610,331,209,51,24,16,36164,9,7,14,6,0,1,3,0,0,0,1318,16367,9803,1853,610,331,209,51,24,184,30459,2456,168,42,466,20074,14,1862,306,0.0069710388,2,2001-07-22 23:21:57,4,11,0
279,44802,520,151852,8,24,98939,0.77647431,105780,23,7,21,1,8,1,3,0,0,0,1598,26136,13331,2325,1679,371,328,91,29,16,105780,23,7,21,1,8,1,3,0,0,0,1598,26136,13331,2325,1679,371,328,91,29,226,45801,6569,197,103,2101,49409,84,3961,360,0.013829101,2,2001-07-22 23:26:57,6,15,0
280,1358,1346,6130,5,19,290,1.4612289685,2203,0,4,0,0,5,0,0,0,0,0,1414,680,373,364,171,143,74,37,0,14,2203,0,4,0,0,5,0,0,0,0,0,1414,680,373,364,171,143,74,37,0,374,2813,1388,603,308,28,1362,1,180,115,0.0045676998,1,2001-07-22 23:31:57,5,14,0
281,448,53874,81296,4,17,23104,1.8009923908,26169,32,36,96,11,8,1,4,0,0,0,1596,29674,16381,3950,2209,473,399,103,76,16,26169,32,36,96,11,8,1,4,0,0,0,1596,29674,16381,3950,2209,473,399,103,76,624,54789,2404,297,61,201,20753,12,1934,395,0.0024724464,1,2001-07-22 23:36:57,4,13,0
282,773,1205,3658,5,17,294,1.8899056334,1137,7,4,2,2,0,0,0,0,0,0,742,473,528,218,222,58,17,59,28,13,1137,7,4,2,2,0,0,0,0,0,0,742,473,528,218,222,58,17,59,28,153,1945,666,439,144,4,1161,0,116,47,0.0010928962,1,2001-07-22 23:41:57,5,12,0
283,267,328,1832,6,13,198,1.0358158044,911,4,5,2,1,0,0,0,0,0,0,399,229,112,57,13,2,9,6,9,13,911,4,5,2,1,0,0,0,0,0,0,399,229,112,57,13,2,9,6,9,178,766,502,115,68,4,580,0,118,15,0.0021810251,1,2001-07-22 23:46:57,6,10,0
284,59986,17973,301644,4,20,59050,0.6821001168,213907,34,13,32,4,8,1,3,0,0,0,15053,42502,21339,4909,2334,610,499,142,98,16,213907,34,13,32,4,8,1,3,0,0,0,15053,42502,21339,4909,2334,610,499,142,98,567,87357,154234,280,63,4708,98442,133,8922,573,0.0156060953,2,2001-07-22 23:51:57,4,11,0
285,559,17951,97127,4,24,72941,0.5475280077,78007,18,5,10,0,8,0,0,0,0,0,833,9071,5296,1972,1285,279,156,67,20,14,78007,18,5,10,0,8,0,0,0,0,0,833,9071,5296,1972,1285,279,156,67,20,192,18870,4829,195,76,1543,29438,70,2359,180,0.0158793866,2,2001-07-22 23:56:57,4,12,0
286,33403,12105,145347,6,19,20987,0.8540716971,94369,35,8,68,1,8,0,0,0,0,0,7954,24332,12131,3544,1844,446,343,84,55,14,94369,35,8,68,1,8,0,0,0,0,0,7954,24332,12131,3544,1844,446,343,84,55,365,50481,72955,434,36,2039,43841,66,4093,370,0.0140265672,2,2001-07-23 00:01:57,6,13,
287,8012,534,10122,4,18,205,2.337172359,899,23,14,21,1,0,0,0,0,0,0,930,4551,2652,498,207,136,88,24,28,13,899,23,14,21,1,0,0,0,0,0,0,930,4551,2652,498,207,136,88,24,28,163,8990,483,231,35,3,2551,4,336,166,0.0002960332,1,2001-07-23 00:06:57,4,13,
288,127,190,2530,2,13,68,1.1830427892,318,7,3,1,2,1,0,0,0,0,0,1836,203,88,33,17,4,7,1,3,14,318,7,3,1,2,1,0,0,0,0,0,1836,203,88,33,17,4,7,1,3,37,2155,195,69,6,2,614,0,85,17,0.0007905138,1,2001-07-23 00:11:57,2,12,
