,ann_to_longer,ann_to_shorter,announcements,as_path_avg,as_path_max,dups,edit_distance_avg,edit_distance_dict_0_,edit_distance_dict_10_,edit_distance_dict_1_,edit_distance_dict_2_,edit_distance_dict_3_,edit_distance_dict_4_,edit_distance_dict_5_,edit_distance_dict_6_,edit_distance_dict_7_,edit_distance_dict_8_,edit_distance_dict_9_,edit_distance_max,edit_distance_unique_dict_0_,edit_distance_unique_dict_10_,edit_distance_unique_dict_1_,edit_distance_unique_dict_2_,edit_distance_unique_dict_3_,edit_distance_unique_dict_4_,edit_distance_unique_dict_5_,edit_distance_unique_dict_6_,edit_distance_unique_dict_7_,edit_distance_unique_dict_8_,edit_distance_unique_dict_9_,flaps,imp_wd_dpath,imp_wd_spath,nadas,news,number_rare_ases,origin_0_,origin_1_,origin_2_,origin_changes,rare_ases_avg,rare_ases_max,timestamp,unique_as_path_avg,unique_as_path_max,class
223,1552,1494,29783,3,16,758,0.2879671126,25768,4,1606,1049,766,191,140,72,58,14,5,12,25768,4,1606,1049,766,191,140,72,58,14,5,22749,3563,773,1834,106,13,7271,12,696,78,0.00043644669999999997,1,2001-07-19 18:45:16,3,9,1
224,1854,2214,20906,4,14,556,0.524383164,15267,5,2762,1172,799,248,304,52,35,19,6,11,15267,5,2762,1172,799,248,304,52,35,19,6,12648,4819,1214,1433,236,13,5625,4,587,102,0.0006218311,1,2001-07-19 18:50:16,4,9,1
225,1263,1260,5107,4,15,557,1.6286353468,1704,10,1228,854,332,369,214,114,40,6,44,11,1704,10,1228,854,332,369,214,114,40,6,44,315,2854,770,421,189,17,1441,1,187,142,0.0033287644,1,2001-07-19 18:55:16,4,9,1
226,1462,1414,8399,7,14,286,0.9032722042,4715,1,1741,729,646,334,80,49,31,11,6,10,4715,1,1741,729,646,334,80,49,31,11,6,2731,3222,1326,778,56,2,2519,7,228,82,0.0002381236,1,2001-07-19 19:00:16,5,11,1
227,1854,1415,41939,6,16,774,0.2383547238,37209,12,1561,1651,952,295,87,34,27,5,2,12,37209,12,1561,1651,952,295,87,34,27,5,2,32752,4330,1354,2631,97,6,10357,20,1120,19,0.00014305469999999998,1,2001-07-19 19:05:16,6,10,1
228,2422,2387,9918,4,15,1169,1.4207834713999998,2912,1,2868,2260,1059,275,283,59,40,13,7,10,2912,1,2868,2260,1059,275,283,59,40,13,7,896,6451,681,580,129,4,2713,0,227,31,0.00040330709999999997,1,2001-07-19 19:10:16,4,12,1
229,3276,2665,11483,5,13,521,1.5727648858,2236,0,4073,2605,1258,578,212,71,57,20,8,9,2236,0,4073,2605,1258,578,212,71,57,20,8,1000,8428,540,629,356,14,2154,12,248,175,0.0012191936,2,2001-07-19 19:15:16,5,9,1
230,2726,2126,38850,4,19,1081,0.4095294757,31021,13,3277,2348,1147,452,206,58,98,6,7,15,31021,13,3277,2348,1147,452,206,58,98,6,7,27073,6783,1066,2656,151,16,9380,20,877,59,0.00041178739999999997,1,2001-07-19 19:20:16,4,11,1
231,3248,2961,21720,5,14,795,0.9334872979000001,12269,3,3089,3583,1536,762,279,65,48,7,4,12,12269,3,3089,3583,1536,762,279,65,48,7,4,9554,8278,1197,1826,50,5,5538,3,517,119,0.00023018139999999998,1,2001-07-19 19:25:16,5,10,1
232,3219,1827,10201,7,12,522,1.6791252485,2564,0,3053,2206,1088,475,225,147,163,136,3,9,2564,0,3053,2206,1088,475,225,147,163,136,3,823,6388,1126,1201,138,9,2828,2,211,69,0.0008822664,1,2001-07-19 19:30:16,5,11,1
233,3404,1613,9563,4,15,839,1.5969741541999998,2423,3,3162,1886,1114,396,265,73,53,126,10,12,2423,3,3162,1886,1114,396,265,73,53,126,10,593,6321,941,824,44,10,2354,14,266,76,0.001045697,1,2001-07-19 19:35:16,4,11,1
234,2222,1353,7685,5,14,460,1.4848685956999998,1996,1,2296,1747,928,344,141,61,6,12,2,10,1996,1,2296,1747,928,344,141,61,6,12,2,859,4962,566,687,148,13,1889,5,222,140,0.0016916070000000001,1,2001-07-19 19:40:16,5,9,1
235,1301,3967,9458,4,14,717,1.8676188446000002,2573,12,2069,1541,1626,959,321,125,79,66,10,11,2573,12,2069,1541,1626,959,321,125,79,66,10,946,4966,788,1965,75,6,2425,4,191,22,0.0006343836,1,2001-07-19 19:45:16,4,11,1
236,1325,1345,42423,4,16,285,0.191434103,38554,10,1551,1065,705,252,143,51,12,2,8,11,38554,10,1551,1065,705,252,143,51,12,2,8,35284,3261,814,2710,69,2,10549,15,1014,46,4.71409041625418e-05,1,2001-07-19 19:50:16,4,12,1
237,2202,1946,9364,4,12,643,1.5011298827000001,2271,3,2901,2595,817,399,150,97,39,14,6,11,2271,3,2901,2595,817,399,150,97,39,14,6,662,6625,926,437,68,4,2576,2,199,119,0.00042716790000000003,1,2001-07-19 19:55:16,4,11,1
238,4975,3931,14182,5,12,1216,1.9887319926,2556,0,3880,2577,2848,1156,608,226,87,77,7,9,2556,0,3880,2577,2848,1156,608,226,87,77,7,901,10529,393,983,156,9,3768,5,329,166,0.0006345625,1,2001-07-19 20:00:16,5,10,1
239,1966,1575,7064,10,17,530,1.5512327205,2074,0,2105,1308,838,258,208,60,117,42,7,9,2074,0,2105,1308,838,258,208,60,117,42,7,857,4513,577,540,47,2,1975,2,173,29,0.0002830856,1,2001-07-19 20:05:16,4,9,0
240,2730,3253,11984,9,16,547,1.8047353018999999,2472,36,3396,2636,1225,684,404,275,66,36,16,13,2472,36,3396,2636,1225,684,404,275,66,36,16,887,7752,887,1204,570,27,2950,5,259,68,0.0022526281,1,2001-07-19 20:10:16,5,11,0
241,2149,2279,46965,5,16,885,0.3372373333,39504,5,3493,1854,853,479,348,116,162,53,0,11,39504,5,3493,1854,853,479,348,116,162,53,0,35400,6190,1044,3356,84,5,11255,16,1049,156,0.00010645090000000001,1,2001-07-19 20:15:16,5,11,0
242,2459,2055,8138,6,15,572,1.6556744649000001,1757,9,3046,1296,1077,419,159,124,104,8,34,11,1757,9,3046,1296,1077,419,159,124,104,8,34,551,5612,486,815,102,11,2228,10,247,94,0.0013510194,1,2001-07-19 20:20:16,6,10,0
243,1806,1880,7611,4,13,414,1.5603206413,1999,5,2498,1348,845,320,312,86,45,14,13,10,1999,5,2498,1348,845,320,312,86,45,14,13,838,4632,563,1038,110,1,1855,4,200,118,0.0001313888,1,2001-07-19 20:25:16,4,9,0
244,1759,1213,7783,4,12,318,1.1987029831,2805,0,2379,1480,604,182,215,36,4,3,1,11,2805,0,2379,1480,604,182,215,36,4,3,1,882,4411,1351,748,73,0,2020,4,180,133,0.0,0,2001-07-19 20:30:16,4,11,0
245,1344,1717,7111,9,14,896,1.3454676259,2312,1,2275,984,861,202,219,73,16,5,0,11,2312,1,2275,984,861,202,219,73,16,5,0,654,4117,610,673,160,7,1984,3,218,168,0.0009843903999999998,1,2001-07-19 20:35:16,6,10,0
246,2364,2161,8170,5,20,316,1.7132642997999998,1616,4,2916,1657,918,607,178,99,37,46,27,16,1616,4,2916,1657,918,607,178,99,37,46,27,835,5497,394,1070,58,1,2121,4,267,156,0.000122399,1,2001-07-19 20:40:16,3,13,0
247,1600,1500,34161,7,16,720,0.2839589641,29306,2,2226,1175,649,335,240,51,18,8,9,10,29306,2,2226,1175,649,335,240,51,18,8,9,26468,4150,593,2088,141,7,8337,14,897,154,0.000204894,1,2001-07-19 20:45:16,7,11,0
248,2908,2590,19908,11,14,1249,0.7547698051,12053,5,2779,2957,731,428,197,92,27,10,4,17,12053,5,2779,2957,731,428,197,92,27,10,4,9394,6543,795,1307,618,12,5087,3,498,135,0.0006027425,1,2001-07-19 20:50:16,9,10,0
249,1604,2043,8148,4,21,426,1.3863381859000001,2393,9,2728,1379,956,348,147,39,18,7,9,19,2393,9,2728,1379,956,348,147,39,18,7,9,1222,4642,586,1161,110,1,2123,5,320,158,0.0001227295,1,2001-07-19 20:55:16,4,11,0
250,2763,2280,9684,3,18,593,1.5063723966,2921,5,2928,1894,903,460,280,142,17,57,44,10,2921,5,2928,1894,903,460,280,142,17,57,44,1149,6336,1028,545,33,0,2490,4,212,45,0.0,0,2001-07-19 21:00:16,3,11,0
251,2069,2524,45439,11,16,728,0.2723038891,39223,13,3104,1476,733,302,217,170,25,2,3,12,39223,13,3104,1476,733,302,217,170,25,2,3,35844,5383,595,2756,132,9,10807,23,1149,36,0.00019805470000000002,1,2001-07-19 21:05:16,7,10,0
252,1814,1792,6218,4,15,399,1.6688332791999998,1328,14,2084,1284,843,323,125,85,50,5,7,12,1328,14,2084,1284,843,323,125,85,50,5,7,440,4406,454,455,64,10,1815,7,204,96,0.0016082342000000001,1,2001-07-19 21:10:16,4,10,0
253,1387,1686,6733,5,15,362,1.6295904488,2147,10,1629,1216,697,409,313,84,84,20,6,13,2147,10,1629,1216,697,409,313,84,84,20,6,750,3772,920,813,112,13,1595,0,245,52,0.0019307887,1,2001-07-19 21:15:16,4,10,0
254,1267,791,22025,6,16,409,0.2690013206,19009,0,1320,788,540,153,119,26,4,0,0,7,19009,0,1320,788,540,153,119,26,4,0,0,17230,2575,395,1350,63,2,5499,16,621,65,9.079353550027243e-05,1,2001-07-19 21:20:16,6,8,0
255,1350,1249,24361,3,14,415,0.2883531493,20658,1,1900,818,620,122,84,63,19,16,5,11,20658,1,1900,818,620,122,84,63,19,16,5,18614,3175,465,1638,51,7,6211,6,656,87,0.0002873445,1,2001-07-19 21:25:16,3,9,0
256,2740,3069,11039,3,13,606,1.3205967977,3661,0,3174,2591,851,301,198,131,54,30,1,9,3661,0,3174,2591,851,301,198,131,54,30,1,1005,6620,1753,1008,46,7,2133,3,347,82,0.0006340580000000001,1,2001-07-19 21:30:16,3,10,0
257,1549,1046,5423,6,16,467,1.5888182497999999,1655,26,1671,818,571,264,122,73,118,11,11,13,1655,26,1671,818,571,264,122,73,118,11,11,643,2951,464,823,75,6,1773,6,187,148,0.0011063987,1,2001-07-19 21:35:16,6,11,0
258,1868,1564,13943,6,15,626,0.7506737563,8326,1,2928,1067,802,364,149,51,19,10,12,10,8326,1,2928,1067,802,364,149,51,19,10,12,902,4979,6691,531,214,111,2515,14,321,174,0.007960984,1,2001-07-19 21:40:16,4,11,0
259,5364,3980,15590,3,15,883,1.9313605661000002,2870,4,3947,2868,4119,1200,306,106,41,66,18,10,2870,4,3947,2868,4119,1200,306,106,41,66,18,1439,12103,407,713,45,6,3637,6,299,42,0.00038476339999999996,1,2001-07-19 21:45:16,3,11,0
260,3181,2165,10164,5,19,252,1.4790711581,3782,8,1759,1994,1544,626,195,42,36,36,11,12,3782,8,1759,1994,1544,626,195,42,36,36,11,781,5738,2155,1108,129,7,2149,14,313,12,0.0006882311999999999,1,2001-07-19 21:50:16,5,10,0
261,2434,3361,9576,4,15,755,1.8244474704,2408,5,2074,2386,1237,684,582,82,63,10,12,11,2408,5,2074,2386,1237,684,582,82,63,10,12,689,5064,867,2172,29,0,1664,4,385,102,0.0,0,2001-07-19 21:55:16,4,11,0
262,898,774,4488,8,16,460,1.2660132209000001,1905,0,1011,643,388,258,102,32,35,5,7,11,1905,0,1011,643,388,258,102,32,35,5,7,606,2146,794,381,100,3,1460,0,146,81,0.0006684492,1,2001-07-19 22:00:16,8,10,0
263,1644,1319,7879,10,16,442,1.237084399,3623,39,1693,1184,639,349,110,79,40,24,24,13,3623,39,1693,1184,639,349,110,79,40,24,24,1312,3607,1462,997,59,6,2169,0,177,138,0.000761518,1,2001-07-19 22:05:16,4,11,0
264,4784,1650,11395,5,15,608,1.5406382228,3207,7,2970,2538,1857,410,144,116,57,15,20,12,3207,7,2970,2538,1857,410,144,116,57,15,20,1095,7319,1116,1206,51,2,2264,3,420,287,0.00017551560000000002,1,2001-07-19 22:10:16,3,11,0
265,2442,3595,11829,3,22,817,1.6839207048,4009,21,2360,2357,1616,406,628,240,85,4,20,19,4009,21,2360,2357,1616,406,628,240,85,4,20,1545,5911,1424,2107,25,6,2124,0,374,134,0.0005071851,1,2001-07-19 22:15:16,3,10,0
266,2569,1520,7941,3,16,665,1.3923969894,2339,7,2498,1925,491,300,113,94,35,6,12,18,2339,7,2498,1925,491,300,113,94,35,6,12,1063,4864,463,784,101,36,1859,0,349,90,0.0045334341,1,2001-07-19 22:20:16,3,11,0
267,1349,2128,5934,8,15,368,1.5531662715999999,1420,0,2267,954,676,269,205,35,21,19,40,9,1420,0,2267,954,676,269,205,35,21,19,40,554,4086,433,465,28,17,1694,4,225,95,0.0028648465999999997,1,2001-07-19 22:25:16,5,11,0
268,1338,2037,6377,4,17,485,1.5194620253,1824,0,2012,943,863,358,270,30,7,12,1,9,1824,0,2012,943,863,358,270,30,7,12,1,707,3579,580,969,55,5,1439,10,213,126,0.0007840677000000001,1,2001-07-19 22:30:16,4,10,0
269,1049,957,4265,8,17,154,1.6166035951,759,3,1737,959,343,216,87,80,22,10,12,10,759,3,1737,959,343,216,87,80,22,10,12,258,3045,283,488,37,22,1375,0,113,38,0.0051582649,1,2001-07-19 22:35:16,3,14,0
270,2401,1156,39640,6,18,1690,1.4299647344,6316,0,4239,4826,1369,588,258,271,106,31,14,16,6316,0,4239,4826,1369,588,258,271,106,31,14,2499,11598,1720,641,21474,632,11056,16,784,76,0.0159430892,2,2001-07-19 22:40:16,4,11,0
271,2557,11941,74563,4,18,2459,0.7760177467,41142,5,2769,2823,8787,1432,481,132,85,22,7,12,41142,5,2769,2823,8787,1432,481,132,85,22,7,35920,16079,622,2621,16818,362,19225,23,1797,72,0.0048547595,2,2001-07-19 22:45:16,4,12,0
272,1494,2086,6301,3,13,495,1.5868033312,1745,5,1524,1480,999,237,143,77,26,2,6,10,1745,5,1524,1480,999,237,143,77,26,2,6,1043,4181,146,379,57,2,1385,0,144,56,0.00031740990000000003,1,2001-07-19 22:50:16,3,9,0
273,1465,1282,4434,3,15,183,2.0429864253,899,0,1011,1127,718,259,123,140,64,49,26,12,899,0,1011,1127,718,259,123,140,64,49,26,256,3034,374,573,14,7,1181,0,159,126,0.00157871,2,2001-07-19 22:55:16,3,11,0
274,2714,2912,11460,4,16,814,1.6440812022,2383,2,3169,3345,1592,543,267,54,7,8,2,15,2383,2,3169,3345,1592,543,267,54,7,8,2,554,8755,758,498,81,6,3073,0,135,93,0.0005235601999999999,1,2001-07-19 23:00:16,4,10,0
275,1744,1924,6334,4,13,199,1.6539379475,773,1,2770,1707,566,193,104,84,44,22,10,14,773,1,2770,1707,566,193,104,84,44,22,10,210,5270,293,313,44,2,1743,0,149,83,0.0003157562,1,2001-07-19 23:05:16,4,11,0
276,822,747,3113,4,15,286,1.640569395,834,0,1081,423,326,128,207,58,11,13,10,9,834,0,1081,423,326,128,207,58,11,13,10,250,1909,242,404,20,9,1141,0,71,82,0.0028911018,1,2001-07-19 23:10:16,3,10,0
277,1382,1107,5611,3,15,459,1.5327002329,1748,2,1740,845,684,162,203,110,37,29,0,12,1748,2,1740,845,684,162,203,110,37,29,0,643,3243,612,624,30,5,1640,0,171,127,0.000890948,1,2001-07-19 23:15:16,3,14,0
278,1213,963,5516,5,15,329,1.2040089921,2270,0,1386,850,431,172,85,91,40,10,2,11,2270,0,1386,850,431,172,85,91,40,10,2,452,2674,1271,612,177,11,1502,0,141,66,0.0019938372,1,2001-07-19 23:20:16,5,10,0
279,814,769,3308,3,16,242,1.698447205,1081,0,734,593,280,196,201,63,38,30,4,9,1081,0,734,593,280,196,201,63,38,30,4,602,1928,172,276,88,14,1094,0,201,58,0.0042321644,1,2001-07-19 23:25:16,2,13,0
280,1102,882,4166,9,15,292,1.7640367861000001,803,10,1460,865,402,341,168,51,11,5,7,12,803,10,1460,865,402,341,168,51,11,5,7,166,2876,216,582,34,0,1120,0,212,79,0.0,0,2001-07-19 23:30:16,5,11,0
281,876,756,3433,5,15,249,1.3415077203,835,2,1381,601,284,105,53,29,3,1,6,12,835,2,1381,601,284,105,53,29,3,1,6,208,2213,364,269,130,20,883,0,98,40,0.0058258083,1,2001-07-19 23:35:16,5,10,0
282,1214,1021,4062,5,16,99,1.552209331,903,18,1644,874,299,113,64,34,35,29,29,13,903,18,1644,874,299,113,64,34,35,29,29,262,2953,504,233,11,21,1182,0,160,101,0.0051698671,1,2001-07-19 23:40:16,5,13,0
283,1584,1446,5105,3,15,429,1.6244103774,1503,5,1186,1137,562,531,105,29,5,14,11,10,1503,5,1186,1137,562,531,105,29,5,14,11,724,2853,265,817,17,8,1023,0,177,5,0.0015670910999999999,1,2001-07-19 23:45:16,3,12,0
284,1638,1689,5265,2,15,287,1.6988571429,1274,3,1429,1389,626,271,105,66,29,17,2,12,1274,3,1429,1389,626,271,105,66,29,17,2,783,3565,184,431,15,2,1272,0,103,12,0.0003796507,1,2001-07-19 23:50:16,2,11,0
285,1598,1540,5319,3,14,451,1.8443983402000002,1255,6,1432,945,890,396,213,104,40,15,6,10,1255,6,1432,945,890,396,213,104,40,15,6,270,3225,509,847,14,0,1429,0,190,60,0.0,0,2001-07-19 23:55:16,3,11,0
286,649,846,2872,5,15,194,1.7532558958000002,456,0,1246,547,251,121,95,27,35,47,15,11,456,0,1246,547,251,121,95,27,35,47,15,91,2057,141,358,31,9,820,0,109,26,0.0031337046999999995,1,2001-07-20 00:00:16,4,11,0
287,845,717,2520,7,19,193,1.8983658828,433,5,1052,342,300,194,77,25,23,27,12,17,433,5,1052,342,300,194,77,25,23,27,12,85,1788,95,348,11,2,842,0,133,14,0.0007927071000000001,1,2001-07-20 00:05:16,5,12,0
288,34,50,159,4,11,4,2.2738853503,16,0,47,13,55,18,5,1,0,2,0,8,16,0,47,13,55,18,5,1,0,2,0,1,111,10,31,2,1,37,0,10,0,0.0062893082,1,2001-07-20 00:10:16,4,9,0
