,announcements,as_path_max,class,dups,imp_wd,nlri_ann,origin_0,origin_1,timestamp,timestamp2,wd_dups,withdrawals
344,306,20,0,5,188,122,135,0,2003-01-24 04:40:09,1043383209,1,67
345,352,19,0,5,226,128,147,0,2003-01-24 04:45:09,1043383509,1,80
346,282,13,0,8,202,99,132,0,2003-01-24 04:50:09,1043383809,0,42
347,308,15,0,16,188,136,148,0,2003-01-24 04:55:09,1043384109,0,63
348,244,11,0,2,148,96,139,0,2003-01-24 05:00:09,1043384409,0,61
349,459,10,0,5,269,161,151,0,2003-01-24 05:05:09,1043384709,14,159
350,616,12,0,12,327,222,151,0,2003-01-24 05:10:09,1043385009,0,143
351,366,10,0,7,206,140,118,0,2003-01-24 05:15:09,1043385309,0,120
352,349,16,0,9,155,144,152,0,2003-01-24 05:20:09,1043385609,0,58
353,359,17,0,22,190,130,175,0,2003-01-24 05:25:09,1043385909,2,100
354,239,14,0,5,150,81,154,0,2003-01-24 05:30:09,1043386209,3,70
355,724,13,0,19,440,187,209,0,2003-01-24 05:35:09,1043386509,0,66
356,276,10,0,6,178,111,148,0,2003-01-24 05:40:09,1043386809,2,42
357,395,13,0,10,260,124,176,0,2003-01-24 05:45:09,1043387109,0,111
358,265,13,0,4,175,85,134,11,2003-01-24 05:50:09,1043387409,0,47
359,307,18,0,13,200,108,165,0,2003-01-24 05:55:09,1043387709,3,62
360,972,19,0,33,747,391,444,1,2003-01-24 06:00:09,1043388009,14,121
361,384,12,0,3,269,121,173,13,2003-01-24 06:05:09,1043388309,1,84
362,511,16,0,5,324,173,165,0,2003-01-24 06:10:09,1043388609,0,80
363,493,12,0,17,342,188,159,1,2003-01-24 06:15:09,1043388909,3,210
364,314,11,0,18,178,122,146,0,2003-01-24 06:20:09,1043389209,0,83
365,2051,15,0,13,1486,964,503,0,2003-01-24 06:25:09,1043389509,1,190
366,1073,15,0,4,685,433,282,0,2003-01-24 06:30:09,1043389809,6,213
367,1782,13,0,60,1328,542,556,0,2003-01-24 06:35:09,1043390109,0,255
368,775,13,0,44,410,260,188,0,2003-01-24 06:40:09,1043390409,21,317
369,921,19,0,40,700,356,399,0,2003-01-24 06:45:09,1043390709,3,100
370,677,18,0,8,319,297,218,9,2003-01-24 06:50:09,1043391009,0,172
371,889,15,0,17,618,322,319,0,2003-01-24 06:55:09,1043391309,0,132
372,376,15,0,6,231,154,191,0,2003-01-24 07:00:09,1043391609,1,76
373,372,14,0,4,242,137,225,0,2003-01-24 07:05:09,1043391909,1,111
374,719,17,0,6,448,335,292,2,2003-01-24 07:10:09,1043392209,0,32
375,1154,13,0,27,1017,377,450,0,2003-01-24 07:15:09,1043392509,5,94
376,483,12,0,10,364,183,247,0,2003-01-24 07:20:09,1043392809,5,75
377,2725,18,0,4,1861,1338,561,0,2003-01-24 07:25:09,1043393109,0,42
378,1388,17,0,11,1207,428,588,0,2003-01-24 07:30:09,1043393409,5,114
379,731,15,0,19,446,391,299,9,2003-01-24 07:35:09,1043393709,0,118
380,626,11,0,3,549,446,253,0,2003-01-24 07:40:09,1043394009,3,41
381,1025,21,0,42,706,502,299,0,2003-01-24 07:45:09,1043394309,0,113
382,614,20,0,11,382,188,218,0,2003-01-24 07:50:09,1043394609,4,101
383,467,12,0,6,312,182,201,0,2003-01-24 07:55:09,1043394909,4,80
384,329,13,0,14,200,112,205,0,2003-01-24 08:00:09,1043395209,2,56
385,482,14,0,12,239,164,192,0,2003-01-24 08:05:09,1043395509,0,76
386,588,13,0,8,393,240,242,0,2003-01-24 08:10:09,1043395809,1,77
387,1547,13,0,8,767,687,457,0,2003-01-24 08:15:09,1043396109,0,91
388,986,15,0,17,380,601,356,0,2003-01-24 08:20:09,1043396409,0,122
389,888,16,0,6,572,286,204,0,2003-01-24 08:25:09,1043396709,0,89
390,882,16,0,17,534,270,283,0,2003-01-24 08:30:09,1043397009,20,191
391,2600,15,0,7,1993,1113,919,0,2003-01-24 08:35:09,1043397309,22,230
392,1034,10,0,35,832,547,371,0,2003-01-24 08:40:09,1043397609,1,68
393,921,12,0,28,612,298,225,0,2003-01-24 08:45:09,1043397909,42,171
394,735,15,0,10,542,200,168,0,2003-01-24 08:50:09,1043398209,2,46
395,669,11,0,6,588,316,264,0,2003-01-24 08:55:09,1043398509,1,58
396,1696,15,0,99,1316,487,445,0,2003-01-24 09:00:09,1043398809,9,266
397,946,16,0,167,621,311,302,0,2003-01-24 09:05:09,1043399109,4,179
398,991,15,0,15,566,324,246,0,2003-01-24 09:10:09,1043399409,1,165
399,578,15,0,15,409,253,203,2,2003-01-24 09:15:09,1043399709,3,40
400,2390,16,0,27,1828,1030,466,2,2003-01-24 09:20:09,1043400009,9,235
401,938,16,0,38,634,235,274,0,2003-01-24 09:25:09,1043400309,2,204
402,1710,14,0,131,744,720,353,0,2003-01-24 09:30:09,1043400609,5,270
403,1212,16,0,236,783,522,278,0,2003-01-24 09:35:09,1043400909,4,424
404,1169,16,0,9,741,442,312,0,2003-01-24 09:40:09,1043401209,3,140
405,1366,17,0,23,894,690,358,0,2003-01-24 09:45:09,1043401509,0,84
406,1110,16,0,33,899,479,404,0,2003-01-24 09:50:09,1043401809,0,53
407,309,16,0,13,255,124,143,0,2003-01-24 09:55:09,1043402109,1,75
408,1433,14,0,194,890,515,351,0,2003-01-24 10:00:09,1043402409,0,257
409,1697,20,0,72,1274,331,275,0,2003-01-24 10:05:09,1043402709,0,238
410,996,12,0,3,837,432,346,0,2003-01-24 10:10:09,1043403009,4,93
411,600,15,0,16,408,176,157,0,2003-01-24 10:15:09,1043403309,1,130
412,1584,15,0,25,1234,487,668,0,2003-01-24 10:20:09,1043403609,0,152
413,823,14,0,21,503,427,328,0,2003-01-24 10:25:09,1043403909,2,77
414,1031,14,0,23,720,616,309,0,2003-01-24 10:30:09,1043404209,1,143
415,1308,14,0,70,776,592,305,0,2003-01-24 10:35:09,1043404509,3,139
416,1812,15,0,12,1215,640,426,0,2003-01-24 10:40:09,1043404809,5,372
417,703,14,0,23,497,351,246,0,2003-01-24 10:45:09,1043405109,2,81
418,1512,14,0,78,1087,510,485,0,2003-01-24 10:50:09,1043405409,2,256
419,1116,15,0,20,793,367,336,0,2003-01-24 10:55:09,1043405709,3,160
420,1076,17,0,101,617,414,422,0,2003-01-24 11:00:09,1043406009,8,232
421,1931,15,0,51,1260,589,602,0,2003-01-24 11:05:09,1043406309,29,232
422,1643,15,0,65,1195,560,505,0,2003-01-24 11:10:09,1043406609,1,505
423,1786,17,0,30,1066,545,775,0,2003-01-24 11:15:09,1043406909,9,522
424,1305,16,0,5,906,515,338,0,2003-01-24 11:20:09,1043407209,5,189
425,2156,17,0,71,1572,908,546,0,2003-01-24 11:25:09,1043407509,86,541
426,704,12,0,10,468,310,225,0,2003-01-24 11:30:09,1043407809,1,59
427,1858,18,0,14,1452,559,458,0,2003-01-24 11:35:09,1043408109,10,289
428,1098,17,0,12,597,479,330,0,2003-01-24 11:40:09,1043408409,160,458
429,1545,17,0,8,1159,533,465,0,2003-01-24 11:45:09,1043408709,4,391
430,2221,17,0,127,1287,560,593,0,2003-01-24 11:50:09,1043409009,0,314
431,2196,17,0,45,1706,558,531,0,2003-01-24 11:55:09,1043409309,60,308
432,835,16,0,26,687,360,309,0,2003-01-24 12:00:09,1043409609,1,76
433,519,17,0,23,342,179,235,0,2003-01-24 12:05:09,1043409909,2,117
434,520,17,0,7,357,145,264,0,2003-01-24 12:10:09,1043410209,5,115
435,1850,17,0,7,1337,610,388,0,2003-01-24 12:15:09,1043410509,20,296
436,1290,17,0,39,878,657,335,0,2003-01-24 12:20:09,1043410809,0,187
437,2120,17,0,29,1894,594,478,0,2003-01-24 12:25:09,1043411109,0,300
438,1066,17,0,51,640,294,328,0,2003-01-24 12:30:09,1043411409,0,209
439,953,17,0,37,660,501,300,0,2003-01-24 12:35:09,1043411709,0,55
440,1677,16,0,45,974,628,411,3,2003-01-24 12:40:09,1043412009,1,625
441,1529,16,0,9,1279,459,413,5,2003-01-24 12:45:09,1043412309,4,529
442,2849,18,0,26,1579,659,637,6,2003-01-24 12:50:09,1043412609,13,918
443,2548,17,0,54,1660,849,631,0,2003-01-24 12:55:09,1043412909,1,897
444,800,21,0,21,636,314,324,0,2003-01-24 13:00:09,1043413209,1,203
445,1732,17,0,14,1187,896,509,0,2003-01-24 13:05:09,1043413509,1,1025
446,1119,14,0,4,432,387,258,0,2003-01-24 13:10:09,1043413809,0,202
447,1252,17,0,73,864,324,373,2,2003-01-24 13:15:09,1043414109,24,225
448,644,20,0,21,415,175,198,0,2003-01-24 13:20:09,1043414409,3,140
449,1192,23,0,7,842,367,327,0,2003-01-24 13:25:09,1043414709,2,336
450,676,17,0,18,479,237,180,0,2003-01-24 13:30:09,1043415009,0,90
451,807,17,0,58,507,269,245,0,2003-01-24 13:35:09,1043415309,1,129
452,783,17,0,31,196,410,250,1,2003-01-24 13:40:09,1043415609,3,302
453,1640,17,0,5,1048,841,426,1,2003-01-24 13:45:09,1043415909,0,592
454,418,18,0,16,249,164,201,2,2003-01-24 13:50:09,1043416209,1,55
455,699,12,0,11,569,287,276,1,2003-01-24 13:55:09,1043416509,110,305
456,1426,12,0,153,865,620,439,0,2003-01-24 14:00:09,1043416809,12,254
457,486,17,0,9,326,230,212,1,2003-01-24 14:05:09,1043417109,1,59
458,1182,14,0,13,807,614,335,0,2003-01-24 14:10:09,1043417409,32,298
459,537,17,0,12,402,193,178,0,2003-01-24 14:15:09,1043417709,8,57
460,358,17,0,5,253,120,175,1,2003-01-24 14:20:09,1043418009,0,68
461,678,14,0,15,494,322,277,0,2003-01-24 14:25:09,1043418309,2,115
462,328,16,0,6,192,138,188,0,2003-01-24 14:30:09,1043418609,0,41
463,622,14,0,10,250,338,189,0,2003-01-24 14:35:09,1043418909,0,48
464,1412,16,0,15,1050,598,349,3,2003-01-24 14:40:09,1043419209,2,385
465,1398,11,0,144,1000,407,295,4,2003-01-24 14:45:09,1043419509,0,353
466,1099,17,0,12,919,439,317,1,2003-01-24 14:50:09,1043419809,2,233
467,1104,15,0,17,694,378,302,0,2003-01-24 14:55:09,1043420109,8,218
468,1839,16,0,13,1217,544,345,2,2003-01-24 15:00:09,1043420409,4,443
469,1279,12,0,43,1027,359,304,0,2003-01-24 15:05:09,1043420709,0,432
470,507,15,0,14,356,163,225,0,2003-01-24 15:10:09,1043421009,4,80
471,910,15,0,15,482,384,336,0,2003-01-24 15:15:09,1043421309,0,113
472,496,16,0,9,304,207,215,0,2003-01-24 15:20:09,1043421609,0,79
473,546,16,0,6,417,323,206,0,2003-01-24 15:25:09,1043421909,0,69
474,623,12,0,7,441,367,212,0,2003-01-24 15:30:09,1043422209,4,120
475,752,12,0,11,574,432,257,2,2003-01-24 15:35:09,1043422509,1,95
476,723,12,0,33,523,361,272,0,2003-01-24 15:40:09,1043422809,0,162
477,1210,20,0,33,951,493,317,0,2003-01-24 15:45:09,1043423109,0,98
478,1062,20,0,20,663,395,325,0,2003-01-24 15:50:09,1043423409,0,353
479,474,13,0,34,304,182,191,0,2003-01-24 15:55:09,1043423709,2,66
480,846,12,0,4,693,318,301,0,2003-01-24 16:00:09,1043424009,0,90
481,734,15,0,7,604,311,252,0,2003-01-24 16:05:09,1043424309,2,126
482,513,16,0,13,387,187,197,0,2003-01-24 16:10:09,1043424609,0,100
483,508,14,0,14,326,151,196,0,2003-01-24 16:15:09,1043424909,2,65
484,401,14,0,18,225,168,185,0,2003-01-24 16:20:09,1043425209,0,77
485,571,15,0,31,414,164,171,0,2003-01-24 16:25:09,1043425509,14,71
486,753,13,0,14,485,198,184,0,2003-01-24 16:30:09,1043425809,5,67
487,799,11,0,64,521,333,239,0,2003-01-24 16:35:09,1043426109,0,94
488,671,12,0,32,459,281,245,0,2003-01-24 16:40:09,1043426409,0,97
489,1293,17,0,18,884,575,363,0,2003-01-24 16:45:09,1043426709,4,126
490,1556,17,0,16,950,712,382,0,2003-01-24 16:50:09,1043427009,0,247
491,767,12,0,21,631,270,296,0,2003-01-24 16:55:09,1043427309,1,75
492,572,15,0,15,440,293,209,0,2003-01-24 17:00:09,1043427609,0,53
493,262,11,0,1,188,107,127,0,2003-01-24 17:05:09,1043427909,0,51
494,433,16,0,7,241,177,167,0,2003-01-24 17:10:09,1043428209,0,119
495,489,17,0,27,268,175,203,0,2003-01-24 17:15:09,1043428509,10,117
496,647,12,0,29,441,256,319,0,2003-01-24 17:20:09,1043428809,45,131
497,394,17,0,9,285,116,181,0,2003-01-24 17:25:09,1043429109,0,59
498,487,17,0,15,282,207,210,0,2003-01-24 17:30:09,1043429409,17,122
499,650,17,0,55,358,244,261,0,2003-01-24 17:35:09,1043429709,2,172
500,523,17,0,10,229,373,183,0,2003-01-24 17:40:09,1043430009,1,48
501,502,17,0,28,291,197,178,0,2003-01-24 17:45:09,1043430309,4,35
502,278,11,0,14,180,100,128,0,2003-01-24 17:50:09,1043430609,0,59
503,887,14,0,2,603,558,236,0,2003-01-24 17:55:09,1043430909,0,50
504,1301,17,0,19,1215,526,337,0,2003-01-24 18:00:09,1043431209,5,383
505,709,10,0,13,611,265,146,3,2003-01-24 18:05:09,1043431509,1,269
506,736,17,0,11,667,204,156,3,2003-01-24 18:10:09,1043431809,0,49
507,708,17,0,15,590,132,204,0,2003-01-24 18:15:09,1043432109,41,147
508,618,22,0,13,471,143,245,0,2003-01-24 18:20:09,1043432409,0,54
509,386,17,0,37,274,120,145,0,2003-01-24 18:25:09,1043432709,0,49
510,381,20,0,13,286,163,162,0,2003-01-24 18:30:09,1043433009,8,102
511,385,15,0,7,297,123,227,0,2003-01-24 18:35:09,1043433309,0,53
512,237,20,0,7,181,85,135,0,2003-01-24 18:40:09,1043433609,0,27
513,382,21,0,4,263,117,165,0,2003-01-24 18:45:09,1043433909,0,62
514,437,12,0,0,351,145,174,0,2003-01-24 18:50:09,1043434209,4,57
515,336,15,0,17,245,125,163,0,2003-01-24 18:55:09,1043434509,2,101
516,514,16,0,28,376,186,217,0,2003-01-24 19:00:09,1043434809,2,83
517,489,16,0,8,396,178,153,0,2003-01-24 19:05:09,1043435109,0,48
518,443,20,0,8,308,133,159,0,2003-01-24 19:10:09,1043435409,9,126
519,683,12,0,87,356,195,225,0,2003-01-24 19:15:09,1043435709,4,36
520,1142,20,0,15,805,490,300,0,2003-01-24 19:20:09,1043436009,2,54
521,1021,19,0,6,583,598,279,2,2003-01-24 19:25:09,1043436309,0,52
522,551,14,0,22,435,211,201,0,2003-01-24 19:30:09,1043436609,0,46
523,523,12,0,22,397,173,225,0,2003-01-24 19:35:09,1043436909,0,40
524,223,10,0,15,125,88,119,0,2003-01-24 19:40:09,1043437209,0,56
525,567,13,0,14,160,199,142,0,2003-01-24 19:45:09,1043437509,0,57
526,384,12,0,16,257,172,169,0,2003-01-24 19:50:09,1043437809,0,105
527,1012,15,0,13,910,290,185,0,2003-01-24 19:55:09,1043438109,4,98
528,1029,13,0,32,759,602,330,0,2003-01-24 20:00:09,1043438409,10,136
529,792,13,0,28,493,263,263,0,2003-01-24 20:05:09,1043438709,1,146
530,385,13,0,4,252,158,181,0,2003-01-24 20:10:09,1043439009,2,61
531,807,13,0,15,524,297,273,0,2003-01-24 20:15:09,1043439309,0,191
532,780,13,0,25,555,408,288,0,2003-01-24 20:20:09,1043439609,0,163
533,402,15,0,11,264,148,184,0,2003-01-24 20:25:09,1043439909,1,106
534,306,17,0,16,185,113,196,0,2003-01-24 20:30:09,1043440209,8,41
535,435,18,0,28,287,151,204,0,2003-01-24 20:35:09,1043440509,0,53
536,443,12,0,20,308,151,143,0,2003-01-24 20:40:09,1043440809,5,57
537,399,18,0,16,241,149,170,0,2003-01-24 20:45:09,1043441109,0,106
538,1073,18,0,14,695,787,252,2,2003-01-24 20:50:09,1043441409,1,50
539,776,17,0,34,468,226,256,0,2003-01-24 20:55:09,1043441709,1,133
540,1681,17,0,11,1179,383,309,0,2003-01-24 21:00:09,1043442009,3,217
541,13303,17,0,83,5613,7925,3312,3,2003-01-24 21:05:09,1043442309,100,239
542,767,15,0,20,562,195,247,2,2003-01-24 21:10:09,1043442609,1,124
543,763,17,0,13,650,442,236,0,2003-01-24 21:15:09,1043442909,0,103
544,583,12,0,8,447,284,190,0,2003-01-24 21:20:09,1043443209,3,87
545,2510,17,0,25,2345,2168,516,1,2003-01-24 21:25:09,1043443509,18,106
546,5365,14,0,17,5211,5043,1460,1,2003-01-24 21:30:09,1043443809,4,90
547,446,17,0,11,305,186,184,0,2003-01-24 21:35:09,1043444109,0,71
548,410,13,0,6,341,200,153,0,2003-01-24 21:40:09,1043444409,1,73
549,563,17,0,10,418,267,230,0,2003-01-24 21:45:09,1043444709,2,94
550,302,17,0,4,216,142,137,0,2003-01-24 21:50:09,1043445009,0,45
551,1114,17,0,48,863,530,222,1,2003-01-24 21:55:09,1043445309,1,164
552,490,12,0,8,398,210,191,2,2003-01-24 22:00:09,1043445609,1,58
553,703,17,0,79,540,351,171,0,2003-01-24 22:05:09,1043445909,0,151
554,1298,17,0,8,1014,325,204,0,2003-01-24 22:10:09,1043446209,1,58
555,939,17,0,25,761,264,245,0,2003-01-24 22:15:09,1043446509,7,216
556,600,19,0,21,419,308,212,0,2003-01-24 22:20:09,1043446809,0,215
557,1225,17,0,8,820,613,282,0,2003-01-24 22:25:09,1043447109,0,111
558,375,14,0,1,176,132,158,0,2003-01-24 22:30:09,1043447409,0,79
559,510,17,0,34,285,171,169,0,2003-01-24 22:35:09,1043447709,0,106
560,359,16,0,13,259,186,161,2,2003-01-24 22:40:09,1043448009,9,103
561,408,17,0,33,268,184,206,0,2003-01-24 22:45:09,1043448309,0,80
562,443,12,0,17,299,204,235,0,2003-01-24 22:50:09,1043448609,7,67
563,284,12,0,3,241,109,139,0,2003-01-24 22:55:09,1043448909,1,70
564,361,17,0,6,269,110,153,0,2003-01-24 23:00:09,1043449209,0,62
565,412,17,0,21,265,150,177,0,2003-01-24 23:05:09,1043449509,0,56
566,321,17,0,12,249,108,183,0,2003-01-24 23:10:09,1043449809,0,46
567,446,17,0,1,314,169,127,0,2003-01-24 23:15:09,1043450109,1,48
568,506,17,0,17,297,205,172,0,2003-01-24 23:20:09,1043450409,0,76
569,233,17,0,2,126,86,113,0,2003-01-24 23:25:09,1043450709,0,40
570,513,17,0,136,317,243,142,0,2003-01-24 23:30:09,1043451009,0,33
571,470,12,0,10,328,223,213,0,2003-01-24 23:35:09,1043451309,1,68
572,378,17,0,25,229,109,145,0,2003-01-24 23:40:09,1043451609,0,73
573,361,15,0,18,210,157,125,4,2003-01-24 23:45:09,1043451909,2,96
574,279,12,0,11,204,131,138,0,2003-01-24 23:50:09,1043452209,0,52
575,761,14,0,7,724,354,220,0,2003-01-24 23:55:09,1043452509,1,55
576,414,18,0,11,186,138,165,0,2003-01-25 00:00:04,1043452804,1,67
577,203,15,0,10,114,85,127,0,2003-01-25 00:05:04,1043453104,0,80
578,354,13,0,9,160,109,162,0,2003-01-25 00:10:04,1043453404,2,83
579,305,14,0,21,141,93,124,0,2003-01-25 00:15:04,1043453704,0,63
580,421,17,0,1,226,131,182,0,2003-01-25 00:20:04,1043454004,0,57
581,753,17,0,18,464,190,261,0,2003-01-25 00:25:04,1043454304,6,57
582,345,12,0,7,257,99,120,0,2003-01-25 00:30:04,1043454604,1,45
583,377,17,0,19,226,165,154,0,2003-01-25 00:35:04,1043454904,2,67
584,412,12,0,11,324,145,163,0,2003-01-25 00:40:04,1043455204,0,24
585,258,17,0,11,157,109,147,0,2003-01-25 00:45:04,1043455504,1,37
586,375,12,0,14,243,131,153,0,2003-01-25 00:50:04,1043455804,0,70
587,216,11,0,13,131,105,108,0,2003-01-25 00:55:04,1043456104,6,72
588,320,13,0,30,213,126,122,0,2003-01-25 01:00:04,1043456404,0,38
589,434,17,0,9,243,154,168,0,2003-01-25 01:05:04,1043456704,1,119
590,273,17,0,7,128,162,132,0,2003-01-25 01:10:04,1043457004,1,35
591,386,17,0,9,245,141,172,0,2003-01-25 01:15:04,1043457304,0,49
592,233,12,0,18,124,55,130,0,2003-01-25 01:20:04,1043457604,0,74
593,180,13,0,11,96,53,110,0,2003-01-25 01:25:04,1043457904,4,154
594,417,17,0,8,199,134,182,0,2003-01-25 01:30:04,1043458204,20,117
595,511,17,0,12,270,193,167,0,2003-01-25 01:35:04,1043458504,1,64
596,236,17,0,8,131,77,120,0,2003-01-25 01:40:04,1043458804,1,22
597,347,17,0,14,249,113,185,0,2003-01-25 01:45:04,1043459104,0,24
598,470,17,0,12,294,190,167,0,2003-01-25 01:50:04,1043459404,0,32
599,760,17,0,53,501,275,224,0,2003-01-25 01:55:04,1043459704,1,62
600,413,17,0,17,289,158,209,0,2003-01-25 02:00:04,1043460004,0,110
601,313,17,0,11,200,108,155,0,2003-01-25 02:05:04,1043460304,0,68
602,332,17,0,34,195,97,135,0,2003-01-25 02:10:04,1043460604,0,56
603,467,17,0,11,223,194,189,0,2003-01-25 02:15:04,1043460904,5,183
604,468,14,0,11,303,152,168,0,2003-01-25 02:20:04,1043461204,70,236
605,278,17,0,15,149,129,129,0,2003-01-25 02:25:04,1043461504,1,29
606,698,11,0,20,308,315,186,0,2003-01-25 02:30:04,1043461804,0,81
607,173,13,0,5,84,66,103,5,2003-01-25 02:35:04,1043462104,3,62
608,391,8,0,40,207,148,110,4,2003-01-25 02:40:04,1043462404,0,20
609,268,17,0,2,181,96,108,0,2003-01-25 02:45:04,1043462704,0,67
610,279,14,0,15,162,88,121,0,2003-01-25 02:50:04,1043463004,1,36
611,355,15,0,6,220,127,159,0,2003-01-25 02:55:04,1043463304,71,215
612,579,17,0,3,280,230,184,0,2003-01-25 03:00:04,1043463604,0,84
613,698,12,0,62,331,262,241,0,2003-01-25 03:05:04,1043463904,1,224
614,348,19,0,5,218,121,137,0,2003-01-25 03:10:04,1043464204,6,89
615,591,19,0,44,408,149,203,0,2003-01-25 03:15:04,1043464504,5,80
616,285,22,0,4,179,92,126,0,2003-01-25 03:20:04,1043464804,4,57
617,356,19,0,14,200,132,144,0,2003-01-25 03:25:04,1043465104,10,144
618,220,15,0,4,133,86,141,0,2003-01-25 03:30:04,1043465404,0,52
619,322,11,0,10,172,127,132,0,2003-01-25 03:35:04,1043465704,6,271
620,1267,12,0,12,736,228,177,0,2003-01-25 03:40:04,1043466004,2,171
621,193,14,0,6,130,89,114,0,2003-01-25 03:45:04,1043466304,1,52
622,204,11,0,7,120,81,115,0,2003-01-25 03:50:04,1043466604,4,35
623,304,11,0,17,193,113,144,0,2003-01-25 03:55:04,1043466904,0,34
624,307,17,0,11,212,116,169,0,2003-01-25 04:00:04,1043467204,0,37
625,443,17,0,11,227,155,195,0,2003-01-25 04:05:04,1043467504,7,69
626,308,16,0,13,185,118,142,0,2003-01-25 04:10:04,1043467804,3,70
627,250,17,0,12,110,77,131,0,2003-01-25 04:15:04,1043468104,7,84
628,367,16,0,6,174,141,172,0,2003-01-25 04:20:04,1043468404,0,66
629,524,12,0,11,233,211,141,3,2003-01-25 04:25:04,1043468704,0,27
630,1263,14,0,8,637,613,223,0,2003-01-25 04:30:04,1043469004,0,32
631,240,11,0,10,140,97,96,0,2003-01-25 04:35:04,1043469304,1,55
632,192,12,0,2,142,73,89,0,2003-01-25 04:40:04,1043469604,1,52
633,368,15,0,25,204,172,161,0,2003-01-25 04:45:04,1043469904,0,32
634,333,13,0,29,210,104,125,0,2003-01-25 04:50:04,1043470204,0,54
635,292,13,0,8,161,88,173,0,2003-01-25 04:55:04,1043470504,0,74
636,260,14,0,6,126,96,124,0,2003-01-25 05:00:04,1043470804,0,50
637,305,12,0,12,199,128,131,0,2003-01-25 05:05:04,1043471104,0,64
638,162,13,0,7,78,84,94,0,2003-01-25 05:10:04,1043471404,0,28
639,464,12,0,21,290,155,172,0,2003-01-25 05:15:04,1043471704,7,86
640,418,12,0,24,223,120,197,0,2003-01-25 05:20:04,1043472004,1,121
641,431,15,0,78,195,192,197,0,2003-01-25 05:25:04,1043472304,0,52
642,8538,18,0,89,3734,3168,2573,7,2003-01-25 05:30:04,1043472604,60,1714
643,18051,19,1,399,11139,4821,5328,16,2003-01-25 05:35:04,1043472904,186,4236
644,16738,18,1,448,10798,4638,4695,3,2003-01-25 05:40:04,1043473204,477,3356
645,16033,17,1,293,10833,5052,4880,8,2003-01-25 05:45:04,1043473504,111,3534
646,12591,20,1,251,8893,4115,4167,18,2003-01-25 05:50:04,1043473804,156,2874
647,14579,17,1,428,9698,4577,4289,0,2003-01-25 05:55:04,1043474104,110,3181
648,14106,19,1,372,10479,4871,3849,0,2003-01-25 06:00:04,1043474404,47,2715
649,12738,18,1,355,8789,4190,4286,0,2003-01-25 06:05:04,1043474704,70,2738
650,14168,19,1,352,10086,4553,4274,0,2003-01-25 06:10:04,1043475004,73,2444
651,11937,23,1,305,8083,4165,3495,8,2003-01-25 06:15:04,1043475304,100,2609
652,11339,17,1,239,7778,3953,3717,3,2003-01-25 06:20:04,1043475604,47,2669
653,10471,17,1,247,7027,3391,3799,2,2003-01-25 06:25:04,1043475904,30,2216
654,13696,21,1,437,9904,4646,3760,4,2003-01-25 06:30:04,1043476204,125,2543
655,12147,23,1,426,8343,4487,3588,1,2003-01-25 06:35:04,1043476504,51,2957
656,12643,17,1,691,8683,4580,3653,3,2003-01-25 06:40:04,1043476804,63,2734
657,11251,17,1,330,7725,3871,3425,0,2003-01-25 06:45:04,1043477104,121,2310
658,11258,17,1,549,7515,4270,3509,0,2003-01-25 06:50:04,1043477404,17,2279
659,10885,17,1,409,7987,4167,3347,2,2003-01-25 06:55:04,1043477704,67,2730
660,10662,20,1,478,7171,3860,3292,0,2003-01-25 07:00:04,1043478004,118,2408
661,10834,17,1,492,7187,4097,3406,1,2003-01-25 07:05:04,1043478304,36,2019
662,9649,20,1,479,7044,4339,2910,0,2003-01-25 07:10:04,1043478604,24,1959
663,8933,18,1,390,6492,3828,2910,0,2003-01-25 07:15:04,1043478904,37,1329
664,11545,18,1,673,8260,3920,3140,2,2003-01-25 07:20:04,1043479204,42,2054
665,11764,19,1,575,8478,3775,3334,1,2003-01-25 07:25:04,1043479504,31,2455
666,10163,20,1,703,6971,3204,2903,1,2003-01-25 07:30:04,1043479804,71,1781
667,13462,23,1,369,9291,4761,3857,3,2003-01-25 07:35:04,1043480104,39,2998
668,10200,20,1,529,7546,4171,3063,1,2003-01-25 07:40:04,1043480404,5,2137
669,9603,18,1,222,7245,3175,2795,11,2003-01-25 07:45:04,1043480704,2,1572
670,10845,24,1,535,7836,3877,3310,9,2003-01-25 07:50:04,1043481004,14,2271
