,ann_to_longer,ann_to_shorter,announcements,as_path_avg,as_path_max,class,dups,edit_distance_avg,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_10,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_dict_7,edit_distance_dict_8,edit_distance_dict_9,edit_distance_max,edit_distance_unique_dict_0,edit_distance_unique_dict_1,edit_distance_unique_dict_10,edit_distance_unique_dict_2,edit_distance_unique_dict_3,edit_distance_unique_dict_4,edit_distance_unique_dict_5,edit_distance_unique_dict_6,edit_distance_unique_dict_7,edit_distance_unique_dict_8,edit_distance_unique_dict_9,flaps,imp_wd,imp_wd_dpath,imp_wd_spath,nadas,news,nlri_ann,number_rare_ases,origin_0,origin_changes,rare_ases_avg,rare_ases_max,timestamp,timestamp2,unique_as_path_avg,unique_as_path_max,wd_dups,withdrawals
1291,86,65,436,4,23,0,44,2.427586206896552,68,156,0,153,17,1,3,11,3,1,0,21,68,156,0,153,17,1,3,11,3,1,0,15,351,342,9,25,1,206,2,252,0,0.004587155963302753,1,2015-06-14 11:40:00,1434282000,4,10,0,41
1292,251,99,769,4,20,0,79,1.78125,86,503,8,96,3,11,18,4,1,0,1,12,86,503,8,96,3,11,18,4,1,0,1,4,665,663,2,20,1,439,11,314,0,0.014304291287386216,2,2015-06-14 11:45:00,1434282300,4,8,0,168
1293,144,86,501,6,18,0,77,1.476,99,180,4,162,43,7,3,1,0,0,0,16,99,180,4,162,43,7,3,1,0,0,0,20,359,357,2,44,1,297,1,273,0,0.001996007984031936,1,2015-06-14 11:50:00,1434282600,6,10,0,54
1294,79,200,574,5,14,0,41,1.4024390243902438,65,267,0,208,25,4,0,4,1,0,0,7,65,267,0,208,25,4,0,4,1,0,0,12,382,370,12,139,0,392,0,304,0,0.0,0,2015-06-14 11:55:00,1434282900,5,9,0,23
1295,190,229,1104,5,15,0,105,1.3704710144927537,166,628,1,160,98,14,25,7,2,3,0,10,166,628,1,160,98,14,25,7,2,3,0,8,877,825,52,114,0,556,18,564,0,0.016304347826086956,1,2015-06-14 12:00:00,1434283200,5,10,0,118
1296,228,275,1378,5,14,0,170,1.3809869375907111,223,611,4,448,52,17,11,7,5,0,0,10,223,611,4,448,52,17,11,7,5,0,0,24,1078,1049,29,106,0,742,5,578,0,0.00362844702467344,1,2015-06-14 12:05:00,1434283500,5,9,0,82
1297,242,70,920,4,14,0,122,1.0478260869565217,182,614,1,71,35,6,2,4,5,0,0,10,182,614,1,71,35,6,2,4,5,0,0,28,741,709,32,29,0,436,4,434,0,0.0043383947939262466,1,2015-06-14 12:10:00,1434283800,4,7,0,130
1298,317,250,917,4,14,0,105,1.2922573609596508,163,520,0,72,144,10,2,4,1,1,0,8,163,520,0,72,144,10,2,4,1,1,0,4,762,709,53,46,0,448,4,355,0,0.004362050163576881,1,2015-06-14 12:15:00,1434284100,4,9,0,55
1299,166,136,663,6,20,0,37,2.708898944193062,45,386,1,93,21,14,3,0,3,2,1,11,45,386,1,93,21,14,3,0,3,2,1,4,564,560,4,58,0,392,2,310,0,0.0030165912518853697,1,2015-06-14 12:20:00,1434284400,6,9,0,108
1300,128,182,717,4,15,0,38,1.4504881450488143,55,429,0,163,19,38,5,6,1,1,0,8,55,429,0,163,19,38,5,6,1,1,0,14,576,574,2,89,0,484,2,371,0,0.0027855153203342623,1,2015-06-14 12:25:00,1434284700,4,10,0,104
1301,126,146,706,5,13,0,43,1.658640226628895,78,375,0,93,57,89,6,3,5,0,0,7,78,375,0,93,57,89,6,3,5,0,0,2,562,529,33,99,0,392,5,288,0,0.0070821529745042485,1,2015-06-14 12:30:00,1434285000,5,8,0,21
1302,136,645,1054,6,16,0,62,3.5935422602089266,70,340,0,81,24,30,5,496,1,0,0,15,70,340,0,81,24,30,5,496,1,0,0,6,929,927,2,56,1,814,3,458,0,0.0028462998102466797,1,2015-06-14 12:35:00,1434285300,6,10,0,21
1303,359,513,1476,5,19,0,71,2.36,77,777,0,206,70,15,23,287,2,9,1,12,77,777,0,206,70,15,23,287,2,9,1,4,1341,1339,2,59,1,930,6,601,0,0.0040650406504065045,2,2015-06-14 12:40:00,1434285600,5,10,0,146
1304,206,224,663,6,20,0,66,1.7707390648567118,75,347,0,111,35,70,2,8,4,0,0,14,75,347,0,111,35,70,2,8,4,0,0,5,513,509,4,79,0,366,2,284,0,0.0030165912518853697,1,2015-06-14 12:45:00,1434285900,6,11,0,99
1305,108,79,457,4,11,0,36,1.2785087719298245,43,329,0,33,40,5,1,2,2,0,0,17,43,329,0,33,40,5,1,2,2,0,0,2,321,316,5,97,1,269,2,246,0,0.00437636761487965,1,2015-06-14 12:50:00,1434286200,4,8,0,43
1306,72,77,287,5,14,0,40,1.9337979094076656,50,147,12,42,5,5,11,4,4,3,3,11,50,147,12,42,5,5,11,4,4,3,3,2,216,209,7,29,0,157,4,193,0,0.013937282229965157,1,2015-06-14 12:55:00,1434286500,5,10,0,29
1307,244,203,876,6,15,0,54,1.1381278538812785,63,700,0,73,26,3,5,6,0,0,0,6,63,700,0,73,26,3,5,6,0,0,0,5,779,775,4,38,0,354,3,517,0,0.003424657534246575,1,2015-06-14 13:00:00,1434286800,6,9,0,61
1308,78,142,365,4,13,0,59,1.165289256198347,66,225,0,47,13,4,3,2,2,1,0,8,66,225,0,47,13,4,3,2,2,1,0,3,246,242,4,55,2,230,4,180,0,0.010958904109589041,2,2015-06-14 13:05:00,1434287100,4,7,0,22
1309,244,184,700,4,16,0,55,2.005722460658083,60,315,0,143,71,55,21,10,6,1,17,9,60,315,0,143,71,55,21,10,6,1,17,1,523,519,4,120,1,510,4,307,0,0.005714285714285714,1,2015-06-14 13:10:00,1434287400,4,8,0,41
1310,84,99,377,6,13,0,39,1.5882352941176472,48,176,1,103,16,10,8,11,0,1,0,10,48,176,1,103,16,10,8,11,0,1,0,6,309,306,3,20,3,221,2,243,0,0.005305039787798408,2,2015-06-14 13:15:00,1434287700,6,8,0,27
1311,197,105,429,8,11,0,25,1.5420560747663552,33,277,0,42,55,3,3,4,5,6,0,8,33,277,0,42,55,3,3,4,5,6,0,6,335,334,1,62,1,235,7,219,0,0.016317016317016316,2,2015-06-14 13:20:00,1434288000,4,8,0,57
1312,433,325,1090,3,15,0,48,1.4231830726770929,55,741,4,192,59,15,7,6,2,2,0,11,55,741,4,192,59,15,7,6,2,2,0,7,1009,1009,0,23,3,334,0,414,0,0.0,0,2015-06-14 13:25:00,1434288300,3,8,0,51
1313,115,133,401,3,15,0,60,1.8029925187032416,73,156,0,78,57,16,0,3,6,0,8,11,73,156,0,78,57,16,0,3,6,0,8,9,315,313,2,17,0,254,3,223,0,0.007481296758104737,1,2015-06-14 13:30:00,1434288600,3,9,0,40
1314,122,146,399,5,28,0,29,1.9423558897243107,37,220,4,50,26,31,5,10,6,8,0,11,37,220,4,50,26,31,5,10,6,8,0,6,321,319,2,43,0,241,5,220,0,0.012531328320802004,2,2015-06-14 13:35:00,1434288900,3,10,0,45
1315,222,178,815,4,13,0,26,1.5049140049140048,58,496,0,195,11,5,10,37,2,0,0,7,58,496,0,195,11,5,10,37,2,0,0,3,759,731,28,26,1,440,2,289,0,0.00245398773006135,1,2015-06-14 13:40:00,1434289200,3,7,0,23
1316,107,102,396,2,12,0,59,1.0810126582278479,66,269,0,44,8,3,1,1,2,0,1,9,66,269,0,44,8,3,1,1,2,0,1,4,275,273,2,57,1,230,6,240,0,0.015151515151515154,1,2015-06-14 13:45:00,1434289500,2,8,0,37
1317,117,102,454,6,14,0,37,1.5783664459161149,60,218,0,100,47,7,15,1,1,1,2,14,60,218,0,100,47,7,15,1,1,1,2,10,354,341,13,52,1,259,2,250,0,0.004405286343612335,1,2015-06-14 13:50:00,1434289800,6,7,0,56
1318,174,168,1101,5,19,0,93,1.0928961748633879,103,886,0,66,24,10,2,3,0,1,2,16,103,886,0,66,24,10,2,3,0,1,2,4,971,965,6,30,3,609,5,470,0,0.004541326067211626,1,2015-06-14 13:55:00,1434290100,5,9,0,46
1319,176,145,741,9,13,0,95,1.3454790823211875,110,416,0,144,35,19,8,4,1,1,2,15,110,416,0,144,35,19,8,4,1,1,2,4,599,588,11,43,0,390,9,392,0,0.012145748987854251,2,2015-06-14 14:00:00,1434290400,6,11,0,57
1320,266,88,657,4,16,0,42,2.142201834862385,108,340,0,89,5,6,5,4,1,91,0,12,108,340,0,89,5,6,5,4,1,91,0,3,581,519,62,28,3,396,4,329,0,0.0060790273556231,2,2015-06-14 14:05:00,1434290700,4,12,0,38
1321,99,164,557,4,13,0,24,1.0251346499102334,190,263,0,64,26,4,4,1,0,0,0,12,190,263,0,64,26,4,4,1,0,0,0,7,501,342,159,25,0,391,0,184,0,0.0,0,2015-06-14 14:10:00,1434291000,4,7,0,28
1322,96,173,477,4,11,0,31,2.9368421052631577,36,162,0,137,13,21,3,4,0,94,5,9,36,162,0,137,13,21,3,4,0,94,5,5,424,424,0,15,2,357,2,204,0,0.00419287211740042,1,2015-06-14 14:15:00,1434291300,4,9,0,39
1323,107,89,377,8,16,0,38,1.4217506631299734,42,225,0,74,7,20,2,2,0,5,0,8,42,225,0,74,7,20,2,2,0,5,0,4,310,310,0,25,0,227,4,186,0,0.010610079575596816,1,2015-06-14 14:20:00,1434291600,8,8,0,23
1324,101,40,305,5,14,0,21,1.4701986754966887,78,96,0,85,23,6,7,1,4,2,0,8,78,96,0,85,23,6,7,1,4,2,0,5,256,204,52,20,3,197,2,158,0,0.006557377049180328,1,2015-06-14 14:25:00,1434291900,5,10,0,14
1325,139,50,381,3,15,0,27,1.4680851063829787,33,184,0,137,13,3,2,1,0,2,0,11,33,184,0,137,13,3,2,1,0,2,0,3,327,325,2,19,5,216,2,187,0,0.005249343832020997,1,2015-06-14 14:30:00,1434292200,3,12,0,31
1326,108,64,397,5,13,0,40,1.1335012594458438,115,199,0,47,13,8,9,1,5,0,0,7,115,199,0,47,13,8,9,1,5,0,0,9,320,255,65,28,0,223,4,226,0,0.010075566750629723,1,2015-06-14 14:35:00,1434292500,5,10,0,56
1327,143,74,441,3,13,0,79,1.090702947845805,149,197,2,58,17,3,10,2,2,0,1,10,149,197,2,58,17,3,10,2,2,0,1,3,328,261,67,31,0,230,5,203,0,0.011337868480725623,1,2015-06-14 14:40:00,1434292800,3,8,0,83
1328,153,88,413,5,14,0,28,1.7451456310679612,44,229,0,43,16,69,1,2,1,7,0,8,44,229,0,43,16,69,1,2,1,7,0,16,348,348,0,20,1,256,0,181,0,0.0,0,2015-06-14 14:45:00,1434293100,5,7,0,36
1329,128,118,486,5,14,0,44,1.279835390946502,103,296,0,48,18,5,1,0,1,6,0,12,103,296,0,48,18,5,1,0,1,6,0,2,396,339,57,44,0,304,2,226,0,0.00411522633744856,1,2015-06-14 14:50:00,1434293400,5,8,0,13
1330,134,118,408,5,22,0,36,1.3647642679900744,47,222,0,109,15,4,2,1,0,2,0,17,47,222,0,109,15,4,2,1,0,2,0,9,328,327,1,30,5,237,5,201,0,0.012254901960784314,1,2015-06-14 14:55:00,1434293700,5,8,0,58
1331,116,89,341,9,23,0,22,3.0733137829912023,32,156,0,80,16,8,2,11,0,4,0,17,32,156,0,80,16,8,2,11,0,4,0,7,284,282,2,28,0,174,2,175,0,0.0058651026392961885,1,2015-06-14 15:00:00,1434294000,5,9,0,54
1332,114,291,657,3,18,0,23,1.0669710806697108,99,455,0,72,24,6,0,1,0,0,0,6,99,455,0,72,24,6,0,1,0,0,0,22,587,533,54,25,0,416,56,249,0,0.0852359208523592,2,2015-06-14 15:05:00,1434294300,3,8,0,17
1333,112,319,612,6,13,0,16,1.7336601307189543,22,370,0,80,47,87,0,3,1,1,1,9,22,370,0,80,47,87,0,3,1,1,1,4,505,503,2,87,0,411,7,243,0,0.011437908496732024,1,2015-06-14 15:10:00,1434294600,6,8,0,35
1334,122,76,448,5,16,0,48,1.6532438478747205,55,202,0,131,22,9,3,17,8,0,0,7,55,202,0,131,22,9,3,17,8,0,0,6,373,372,1,20,1,221,2,239,0,0.004464285714285714,1,2015-06-14 15:15:00,1434294900,5,8,0,20
1335,86,25,194,2,11,0,20,1.3969072164948453,33,94,0,47,7,9,1,1,1,1,0,8,33,94,0,47,7,9,1,1,1,1,0,5,160,152,8,9,0,140,0,135,0,0.0,0,2015-06-14 15:20:00,1434295200,2,8,0,26
1336,82,110,489,14,15,0,144,1.2638036809815951,148,118,0,197,17,2,3,1,2,0,0,12,148,118,0,197,17,2,3,1,2,0,0,3,324,323,1,18,0,288,20,259,0,0.0408997955010225,2,2015-06-14 15:25:00,1434295500,6,7,0,11
1337,74,24,286,5,15,0,34,1.6538461538461535,44,128,0,43,56,2,9,1,0,1,0,12,44,128,0,43,56,2,9,1,0,1,0,5,232,228,4,15,0,164,4,165,0,0.013986013986013986,1,2015-06-14 15:30:00,1434295800,5,8,0,22
1338,84,101,331,5,19,0,45,1.5288753799392096,59,184,10,57,10,0,2,0,4,1,0,16,59,184,10,57,10,0,2,0,4,1,0,6,249,241,8,29,2,194,2,199,0,0.006042296072507553,1,2015-06-14 15:35:00,1434296100,5,8,0,58
1339,66,119,374,3,13,0,56,1.381720430107527,59,176,0,108,8,14,5,0,0,1,1,9,59,176,0,108,8,14,5,0,0,1,1,1,263,261,2,52,2,239,5,206,0,0.013368983957219251,1,2015-06-14 15:40:00,1434296400,3,9,0,34
1340,64,43,244,5,11,0,36,1.389344262295082,39,109,0,80,4,6,2,4,0,0,0,6,39,109,0,80,4,6,2,4,0,0,0,1,148,146,2,59,0,154,2,135,0,0.008196721311475409,1,2015-06-14 15:45:00,1434296700,5,9,0,31
1341,95,107,377,6,11,0,14,1.5930851063829787,24,217,0,92,17,11,1,0,14,0,0,7,24,217,0,92,17,11,1,0,14,0,0,9,277,276,1,76,1,213,2,189,0,0.005305039787798408,1,2015-06-14 15:50:00,1434297000,6,8,0,40
1342,36,35,166,4,16,0,22,1.9156626506024097,29,89,0,15,19,3,1,0,0,0,0,13,29,89,0,15,19,3,1,0,0,0,0,6,115,115,0,23,0,98,0,120,0,0.0,0,2015-06-14 15:55:00,1434297300,4,8,0,24
1343,46,67,333,5,16,0,28,1.3063063063063065,35,193,0,90,4,6,4,1,0,0,0,6,35,193,0,90,4,6,4,1,0,0,0,5,258,257,1,42,0,170,7,219,0,0.021021021021021026,1,2015-06-14 16:00:00,1434297600,4,10,0,47
1344,57,62,943,8,11,0,610,0.5498938428874734,643,164,0,76,47,7,1,2,1,0,1,9,643,164,0,76,47,7,1,2,1,0,1,15,293,275,18,24,1,816,9,243,0,0.009523809523809523,2,2015-06-14 16:05:00,1434297900,8,8,0,26
1345,80,71,335,3,12,0,40,1.6537313432835816,47,146,2,87,29,13,1,2,7,0,1,10,47,146,2,87,29,13,1,2,7,0,1,2,261,257,4,32,0,199,7,221,0,0.020895522388059702,2,2015-06-14 16:10:00,1434298200,3,8,0,63
1346,93,69,626,6,11,0,37,1.1524879614767256,96,412,0,85,8,8,7,6,0,0,1,9,96,412,0,85,8,8,7,6,0,0,1,57,450,449,1,79,3,350,10,247,0,0.01597444089456869,2,2015-06-14 16:15:00,1434298500,6,9,0,185
1347,95,89,544,7,23,0,46,1.3860294117647058,47,416,0,45,19,3,3,0,1,0,0,20,47,416,0,45,19,3,3,0,1,0,0,0,413,412,1,85,0,312,2,192,0,0.0036764705882352936,1,2015-06-14 16:20:00,1434298800,7,7,0,29
1348,45,57,261,5,17,0,41,1.2030651340996168,70,100,0,79,5,2,2,2,0,0,0,11,70,100,0,79,5,2,2,2,0,0,0,6,183,161,22,31,0,158,6,148,0,0.02298850574712644,1,2015-06-14 16:25:00,1434299100,5,9,0,30
1349,53,50,239,5,11,0,51,1.2058823529411764,60,103,0,60,9,3,0,2,0,0,0,13,60,103,0,60,9,3,0,2,0,0,0,4,160,155,5,23,1,144,1,180,0,0.0041841004184100415,1,2015-06-14 16:30:00,1434299400,5,7,0,25
1350,108,111,480,4,17,0,37,1.6520833333333331,52,238,0,129,35,16,0,1,2,0,0,17,52,238,0,129,35,16,0,1,2,0,0,11,405,401,4,27,0,308,2,299,0,0.0041666666666666675,1,2015-06-14 16:35:00,1434299700,4,8,0,48
1351,77,69,322,4,12,0,51,1.5186335403726707,61,129,0,85,18,21,5,1,0,0,1,12,61,129,0,85,18,21,5,1,0,0,1,9,246,245,1,16,0,206,6,207,0,0.018633540372670808,2,2015-06-14 16:40:00,1434300000,4,7,0,24
1352,126,49,356,6,21,0,20,1.7050561797752808,26,221,0,64,17,10,5,4,0,1,1,17,26,221,0,64,17,10,5,4,0,1,1,6,294,294,0,36,0,215,0,228,0,0.0,0,2015-06-14 16:45:00,1434300300,6,8,0,51
1353,148,62,383,3,13,0,29,1.8167539267015709,46,205,0,66,8,8,1,40,8,0,0,7,46,205,0,66,8,8,1,40,8,0,0,11,303,297,6,39,1,248,1,223,0,0.0026109660574412533,1,2015-06-14 16:50:00,1434300600,3,7,0,34
1354,65,85,467,4,14,0,42,1.6638115631691648,58,265,0,72,13,13,5,38,0,3,0,8,58,265,0,72,13,13,5,38,0,3,0,11,359,354,5,55,0,278,13,308,0,0.0278372591006424,1,2015-06-14 16:55:00,1434300900,4,7,0,84
1355,263,78,581,3,14,0,50,1.4440619621342512,61,343,1,110,37,17,7,1,1,0,0,15,61,343,1,110,37,17,7,1,1,0,0,8,473,471,2,50,0,438,9,330,0,0.015490533562822718,1,2015-06-14 17:00:00,1434301200,3,8,0,204
1356,80,71,361,7,17,0,68,1.4178272980501392,77,186,0,51,16,18,3,2,0,0,1,15,77,186,0,51,16,18,3,2,0,0,1,6,266,263,3,19,2,210,4,275,0,0.0110803324099723,1,2015-06-14 17:05:00,1434301500,7,8,0,32
1357,91,89,372,5,43,0,74,1.9543010752688168,90,160,1,73,5,15,3,3,3,1,0,41,90,160,1,73,5,15,3,3,3,1,0,7,253,244,9,38,0,211,7,256,0,0.01881720430107527,1,2015-06-14 17:10:00,1434301800,5,8,0,46
1358,70,77,260,5,11,0,48,1.4147286821705427,52,124,0,53,4,12,6,4,3,0,0,7,52,124,0,53,4,12,6,4,3,0,0,3,173,173,0,34,2,163,4,157,0,0.015384615384615384,1,2015-06-14 17:15:00,1434302100,4,8,0,20
1359,69,44,311,6,11,0,45,1.4368932038834952,53,182,0,47,6,7,3,5,4,1,0,41,53,182,0,47,6,7,3,5,4,1,0,5,228,225,3,31,2,190,3,193,0,0.00964630225080386,1,2015-06-14 17:20:00,1434302400,5,8,0,42
1360,71,64,385,8,12,0,46,1.3428571428571427,60,203,0,87,19,4,7,3,2,0,0,7,60,203,0,87,19,4,7,3,2,0,0,8,302,296,6,29,0,214,1,254,0,0.002597402597402597,1,2015-06-14 17:25:00,1434302700,5,8,0,54
1361,84,95,285,3,11,0,18,1.933098591549296,27,96,0,71,69,9,8,2,0,2,0,8,27,96,0,71,69,9,8,2,0,2,0,4,194,192,2,68,1,153,6,192,0,0.021052631578947368,1,2015-06-14 17:30:00,1434303000,3,7,0,41
1362,126,56,316,5,12,0,41,1.3037974683544304,54,169,0,53,30,5,3,2,0,0,0,6,54,169,0,53,30,5,3,2,0,0,0,7,235,229,6,33,0,224,2,217,0,0.006329113924050633,1,2015-06-14 17:35:00,1434303300,5,7,0,45
1363,78,65,280,5,11,0,44,1.8781362007168456,51,142,0,26,16,13,1,3,12,12,3,9,51,142,0,26,16,13,1,3,12,12,3,7,208,208,0,20,1,155,9,229,0,0.03214285714285714,2,2015-06-14 17:40:00,1434303600,5,8,0,24
1364,223,66,472,6,17,0,91,1.1991525423728813,95,279,0,66,16,7,1,1,2,1,0,12,95,279,0,66,16,7,1,1,2,1,0,4,360,360,0,17,0,328,27,278,0,0.057203389830508475,1,2015-06-14 17:45:00,1434303900,6,8,0,20
1365,42,31,278,5,12,0,66,1.1654676258992809,81,148,0,23,11,2,0,2,11,0,0,7,81,148,0,23,11,2,0,2,11,0,0,6,191,182,9,15,0,185,0,215,0,0.0,0,2015-06-14 17:50:00,1434304200,5,8,0,33
1366,152,55,385,3,11,0,34,1.1197916666666667,41,285,0,44,6,3,3,2,0,0,0,6,41,285,0,44,6,3,3,2,0,0,0,5,322,321,1,23,1,206,2,186,0,0.005194805194805196,1,2015-06-14 17:55:00,1434304500,3,8,0,32
1367,126,173,537,4,11,0,74,1.4850187265917605,82,279,0,95,41,11,10,5,11,0,0,7,82,279,0,95,41,11,10,5,11,0,0,8,426,426,0,26,3,342,3,358,0,0.00558659217877095,1,2015-06-14 18:00:00,1434304800,4,9,0,39
1368,257,83,933,3,11,0,121,1.1697099892588614,159,555,0,169,26,4,9,8,0,0,1,9,159,555,0,169,26,4,9,8,0,0,1,22,782,766,16,6,2,630,5,474,0,0.0053590568060021436,1,2015-06-14 18:05:00,1434305100,3,9,0,118
1369,167,485,1130,5,9,0,53,1.2283185840707964,69,759,0,287,10,1,3,1,0,0,0,6,69,759,0,287,10,1,3,1,0,0,0,12,808,804,4,257,0,845,4,359,0,0.003539823008849557,1,2015-06-14 18:10:00,1434305400,5,9,0,67
1370,69,86,390,5,13,0,52,1.5102564102564102,65,209,0,79,6,5,3,3,13,3,4,9,65,209,0,79,6,5,3,3,13,3,4,11,296,294,2,31,0,290,2,197,0,0.005128205128205128,1,2015-06-14 18:15:00,1434305700,5,8,0,125
1371,73,58,528,2,16,0,100,1.1401515151515151,100,368,0,24,11,5,2,9,6,0,3,9,100,368,0,24,11,5,2,9,6,0,3,0,330,330,0,98,0,306,0,184,0,0.0,0,2015-06-14 18:20:00,1434306000,2,8,0,19
1372,103,106,385,3,17,0,49,1.4415584415584417,57,196,0,89,25,6,1,0,11,0,0,7,57,196,0,89,25,6,1,0,11,0,0,8,301,301,0,27,0,195,0,197,0,0.0,0,2015-06-14 18:25:00,1434306300,3,7,0,23
1373,79,74,295,8,13,0,27,1.647457627118644,31,140,0,56,54,7,2,1,4,0,0,7,31,140,0,56,54,7,2,1,4,0,0,4,250,250,0,14,0,180,2,167,0,0.006779661016949152,1,2015-06-14 18:30:00,1434306600,8,8,0,35
1374,64,41,321,5,11,0,51,1.55625,56,159,0,61,12,5,1,26,0,0,0,6,56,159,0,61,12,5,1,26,0,0,0,2,237,234,3,30,1,181,1,186,0,0.003115264797507788,1,2015-06-14 18:35:00,1434306900,5,8,0,25
1375,101,65,375,5,11,0,67,1.4530831099195711,84,184,0,54,18,7,7,3,13,3,0,8,84,184,0,54,18,7,7,3,13,3,0,16,264,263,1,26,2,214,0,203,0,0.0,0,2015-06-14 18:40:00,1434307200,5,8,0,56
1376,65,65,312,4,13,0,22,1.3942307692307692,55,150,0,79,14,5,0,0,7,2,0,8,55,150,0,79,14,5,0,0,7,2,0,6,272,245,27,12,0,174,7,213,0,0.02243589743589744,2,2015-06-14 18:45:00,1434307500,4,7,0,17
1377,54,56,288,5,11,0,52,1.1805555555555556,90,129,0,32,19,5,9,3,1,0,0,7,90,129,0,32,19,5,9,3,1,0,0,10,204,176,28,22,0,188,4,202,0,0.013888888888888888,1,2015-06-14 18:50:00,1434307800,5,8,0,31
1378,111,105,370,5,16,0,24,1.4702702702702704,34,175,0,136,18,2,0,0,5,0,0,7,34,175,0,136,18,2,0,0,5,0,0,10,294,294,0,42,0,196,0,204,0,0.0,0,2015-06-14 18:55:00,1434308100,5,8,0,39
1379,59,53,246,4,14,0,33,1.7195121951219512,44,82,0,81,20,3,5,6,2,1,0,12,44,82,0,81,20,3,5,6,2,1,0,7,185,182,3,21,0,123,2,176,0,0.008130081300813009,1,2015-06-14 19:00:00,1434308400,4,8,0,28
1380,78,70,335,5,10,0,41,1.1014925373134328,59,220,0,25,29,1,0,0,0,1,0,8,59,220,0,25,29,1,0,0,0,1,0,6,260,248,12,28,0,177,0,196,0,0.0,0,2015-06-14 19:05:00,1434308700,5,8,0,40
1381,120,57,307,4,12,0,29,1.6872964169381108,42,166,2,62,16,2,3,1,3,0,0,11,42,166,2,62,16,2,3,1,3,0,0,9,252,249,3,17,0,219,0,172,0,0.0,0,2015-06-14 19:10:00,1434309000,4,10,0,26
1382,37,113,249,9,10,0,29,1.5100401606425702,37,149,0,33,9,0,2,9,10,0,0,7,37,149,0,33,9,0,2,9,10,0,0,6,193,192,1,21,0,195,4,134,0,0.01606425702811245,1,2015-06-14 19:15:00,1434309300,5,7,0,27
1383,21,35,201,9,11,0,25,1.2885572139303485,34,106,0,42,16,0,1,0,0,2,0,8,34,106,0,42,16,0,1,0,0,2,0,6,155,153,2,15,0,149,0,158,0,0.0,0,2015-06-14 19:20:00,1434309600,5,7,0,16
1384,156,86,517,9,10,0,41,1.280464216634429,48,330,0,105,26,2,1,4,1,0,0,7,48,330,0,105,26,2,1,4,1,0,0,7,450,450,0,19,0,273,4,203,0,0.007736943907156673,2,2015-06-14 19:25:00,1434309900,5,7,0,21
1385,296,316,985,5,14,0,50,1.7281059063136457,60,621,12,153,60,5,44,0,16,1,0,11,60,621,12,153,60,5,44,0,16,1,0,8,915,913,2,9,3,568,4,367,0,0.004060913705583757,1,2015-06-14 19:30:00,1434310200,5,7,0,58
1386,91,33,516,5,16,0,62,1.4515503875968991,76,338,12,46,21,7,3,0,11,2,0,10,76,338,12,46,21,7,3,0,11,2,0,14,405,405,0,35,0,293,0,209,0,0.0,0,2015-06-14 19:35:00,1434310500,4,8,0,124
1387,252,45,452,4,10,0,32,1.228381374722838,35,350,0,37,8,5,13,0,3,0,0,7,35,350,0,37,8,5,13,0,3,0,0,2,381,380,1,36,1,390,4,168,0,0.008849557522123894,1,2015-06-14 19:40:00,1434310800,4,7,0,32
1388,43,65,297,4,11,0,46,1.3131313131313131,51,138,0,88,8,10,1,0,1,0,0,7,51,138,0,88,8,10,1,0,1,0,0,4,215,215,0,32,0,171,0,168,0,0.0,0,2015-06-14 19:45:00,1434311100,4,8,0,15
1389,70,65,367,6,11,0,47,1.7021857923497268,55,168,0,66,43,12,5,2,11,4,0,8,55,168,0,66,43,12,5,2,11,4,0,7,271,270,1,41,1,205,1,200,0,0.0027247956403269754,1,2015-06-14 19:50:00,1434311400,6,8,0,47
1390,68,73,320,4,14,0,17,1.49375,55,129,0,111,11,0,3,5,1,3,2,9,55,129,0,111,11,0,3,5,1,3,2,6,286,254,32,11,0,189,5,201,0,0.015625,1,2015-06-14 19:55:00,1434311700,4,8,0,24
1391,73,111,348,6,11,0,46,1.5431034482758617,78,124,0,97,20,12,2,4,11,0,0,7,78,124,0,97,20,12,2,4,11,0,0,5,272,246,26,25,0,221,6,173,0,0.017241379310344827,2,2015-06-14 20:00:00,1434312000,6,6,0,38
1392,169,33,373,4,20,0,34,1.86058981233244,41,210,0,80,14,2,2,8,3,0,0,15,41,210,0,80,14,2,2,8,3,0,0,3,321,319,2,15,0,179,0,193,0,0.0,0,2015-06-14 20:05:00,1434312300,4,8,0,84
1393,143,73,599,4,21,0,98,1.2257525083612042,135,307,0,93,49,6,2,3,0,1,0,17,135,307,0,93,49,6,2,3,0,1,0,7,402,373,29,91,1,288,10,313,0,0.01669449081803005,1,2015-06-14 20:10:00,1434312600,4,8,0,53
1394,360,147,1079,6,12,0,66,2.09082483781279,103,490,0,249,50,37,12,56,82,0,0,7,103,490,0,249,50,37,12,56,82,0,0,7,984,954,30,22,0,494,2,364,0,0.00185356811862836,1,2015-06-14 20:15:00,1434312900,3,8,0,70
1395,185,163,477,6,12,0,30,1.870020964360587,53,98,0,259,40,8,4,3,11,0,1,9,53,98,0,259,40,8,4,3,11,0,1,22,394,393,1,31,0,214,0,223,0,0.0,0,2015-06-14 20:20:00,1434313200,6,7,0,40
