,ann_to_longer,ann_to_shorter,announcements,as_path_avg,as_path_max,class,dups,edit_distance_avg,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_10,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_dict_7,edit_distance_dict_8,edit_distance_max,edit_distance_unique_dict_0,edit_distance_unique_dict_1,edit_distance_unique_dict_10,edit_distance_unique_dict_2,edit_distance_unique_dict_3,edit_distance_unique_dict_4,edit_distance_unique_dict_5,edit_distance_unique_dict_6,edit_distance_unique_dict_7,edit_distance_unique_dict_8,flaps,imp_wd,imp_wd_dpath,imp_wd_spath,nadas,news,nlri_ann,number_rare_ases,origin_0,origin_1,origin_2,origin_changes,rare_ases_avg,rare_ases_max,timestamp,timestamp2,unique_as_path_avg,unique_as_path_max,wd_dups,withdrawals
95,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-05 04:08:18,1002254898,0,0,0,0
96,0,0,13,4,8,0,5,0.0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,4,4,0,1,0,0.3076923076923077,3,2001-10-05 04:13:18,1002255198,3,5,0,2
97,1,0,19,4,5,0,0,0.125,7,1,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,7,0,0,0,1,11,19,1,6,0,0,0,0.05263157894736842,1,2001-10-05 04:18:18,1002255498,4,5,0,8
98,0,1,1,3,3,0,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0.0,0,2001-10-05 04:23:18,1002255798,6,3,0,3
99,0,0,5,2,9,0,1,0.0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,0,1,0,0.0,0,2001-10-05 04:28:18,1002256098,2,5,0,0
100,0,0,1,2,2,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,0,2001-10-05 04:33:18,1002256398,4,2,0,2
101,0,0,2,9,6,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,1,0,0.0,0,2001-10-05 04:38:18,1002256698,4,3,0,0
102,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-05 04:43:18,1002256998,0,0,0,0
103,0,0,31,4,8,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,31,3,4,0,0,0,0.0967741935483871,1,2001-10-05 04:48:18,1002257298,4,5,0,1
104,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-05 04:53:18,1002257598,0,0,0,1
105,0,0,4,4,3,0,3,0.0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0.75,2,2001-10-05 04:58:18,1002257898,3,3,0,1
106,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-05 05:03:18,1002258198,0,0,0,0
107,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-05 05:08:18,1002258498,0,0,0,0
108,0,0,2,9,6,0,2,0.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0.0,0,2001-10-05 05:13:18,1002258798,4,3,0,0
109,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-05 05:18:18,1002259098,0,0,0,7
110,0,0,13,2,3,0,0,0.0,13,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,7,0,3,0,0,0,0.0,0,2001-10-05 05:23:18,1002259398,2,3,0,13
111,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-05 05:28:18,1002259698,0,0,0,5
112,0,0,1,6,6,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1.0,1,2001-10-05 05:33:18,1002259998,6,3,0,0
113,0,0,1,9,9,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1.0,1,2001-10-05 05:38:18,1002260298,10,5,0,2
114,0,0,12,6,9,0,0,0.0,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,1,1,0,1,0,0.08333333333333333,1,2001-10-05 05:43:18,1002260598,5,5,0,1
115,0,0,2,9,6,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0.0,0,2001-10-05 05:48:18,1002260898,7,5,0,1
116,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-05 05:53:18,1002261198,0,0,0,0
117,0,0,1,4,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1.0,1,2001-10-05 05:58:18,1002261498,8,4,0,1
118,1,0,2,6,6,0,0,0.5,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,2,2,0,0,0,1.0,1,2001-10-05 06:03:18,1002261798,5,5,0,10
119,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-05 06:08:18,1002262098,0,0,0,0
120,0,0,1,3,3,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,0,2001-10-05 06:13:18,1002262398,6,3,0,2
121,0,1,27,5,5,0,8,0.2777777777777778,17,0,0,0,0,0,1,0,0,0,5,17,0,0,0,0,0,1,0,0,0,8,0,0,0,2,9,19,1,11,0,0,0,0.037037037037037035,1,2001-10-05 06:18:18,1002262698,5,5,1,20
122,1,1,33,6,6,0,9,0.13333333333333333,13,2,0,0,0,0,0,0,0,0,1,13,2,0,0,0,0,0,0,0,0,4,2,2,0,0,18,24,3,10,0,0,0,0.09090909090909093,2,2001-10-05 06:23:18,1002262998,5,5,0,19
123,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-05 06:28:18,1002263298,0,0,0,0
124,0,1,19,6,8,0,1,0.05263157894736842,18,1,0,0,0,0,0,0,0,0,1,18,1,0,0,0,0,0,0,0,0,16,1,1,0,1,0,18,2,9,0,0,0,0.10526315789473684,1,2001-10-05 06:33:18,1002263598,3,5,9,21
125,3,0,10,5,9,0,0,1.875,5,0,0,0,0,0,3,0,0,0,5,5,0,0,0,0,0,3,0,0,0,5,3,3,0,0,2,10,1,5,0,0,0,0.1,1,2001-10-05 06:38:18,1002263898,4,5,0,8
126,1,3,46,8,9,0,0,4.0,1,0,0,0,0,0,4,0,0,0,5,1,0,0,0,0,0,4,0,0,0,1,0,0,0,4,30,45,1,9,0,0,0,0.021739130434782608,1,2001-10-05 06:43:18,1002264198,5,5,0,48
127,0,0,11,3,4,0,2,0.0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,9,1,6,0,0,0,0.09090909090909093,1,2001-10-05 06:48:18,1002264498,3,4,0,3
128,0,0,89,3,8,0,54,0.0,54,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,2,6,0,0,0,0.02247191011235955,2,2001-10-05 06:53:18,1002264798,3,4,0,37
129,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-05 06:58:18,1002265098,0,0,0,0
130,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-05 07:03:18,1002265398,0,0,0,0
131,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-05 07:08:18,1002265698,0,0,0,0
132,0,0,5,3,3,0,0,0.0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,5,0,1,0,0,0,0.0,0,2001-10-05 07:13:18,1002265998,3,3,0,7
133,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-05 07:18:18,1002266298,0,0,0,0
134,1,0,8,5,5,0,0,0.25,7,0,0,1,0,0,0,0,0,0,2,7,0,0,1,0,0,0,0,0,0,7,1,1,0,0,0,8,1,2,0,0,0,0.125,1,2001-10-05 07:23:18,1002266598,5,5,0,1
135,0,0,16,5,5,0,7,0.0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,5,0,0,0,0.0,0,2001-10-05 07:28:18,1002266898,3,3,0,11
136,0,0,6,5,7,0,4,0.0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,1,3,0,0,0,0.16666666666666666,1,2001-10-05 07:33:18,1002267198,5,5,0,2
137,0,0,7,7,6,0,0,0.0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,7,3,2,0,1,0,0.42857142857142855,2,2001-10-05 07:38:18,1002267498,5,5,0,3
138,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-05 07:43:18,1002267798,0,0,0,13
139,0,1,15,3,7,0,1,0.06666666666666668,14,1,0,0,0,0,0,0,0,0,1,14,1,0,0,0,0,0,0,0,0,8,5,0,5,1,0,14,1,5,0,0,0,0.06666666666666668,1,2001-10-05 07:48:18,1002268098,3,4,0,2
140,0,1,15,6,6,0,0,0.14285714285714285,6,1,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,5,1,1,0,1,8,15,3,9,0,1,0,0.2,2,2001-10-05 07:53:18,1002268398,3,5,0,10
141,0,0,7,7,7,0,0,0.0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,3,0,2,0,0.0,0,2001-10-05 07:58:18,1002268698,5,5,0,22
142,0,0,39,5,10,0,0,0.0,36,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,33,0,0,0,3,0,39,7,14,0,0,0,0.1794871794871795,1,2001-10-05 08:03:18,1002268998,5,6,0,23
143,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-05 08:08:18,1002269298,0,0,0,0
144,0,0,4,8,7,0,1,0.0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,3,4,0,0,0,0.75,2,2001-10-05 08:13:18,1002269598,4,5,7,9
145,0,0,20,7,10,0,0,0.0,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,7,0,0,0,0.0,0,2001-10-05 08:18:18,1002269898,4,4,0,21
146,0,0,22,8,8,0,0,0.0,11,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,0,0,0,2,11,21,3,9,0,1,0,0.13636363636363635,2,2001-10-05 08:23:18,1002270198,4,4,0,39
147,1,1,81,7,12,0,0,0.02531645569620253,77,2,0,0,0,0,0,0,0,0,1,77,2,0,0,0,0,0,0,0,0,75,2,2,0,2,1,80,19,39,0,2,0,0.2345679012345679,2,2001-10-05 08:28:18,1002270498,4,5,4,74
148,0,0,9,7,7,0,0,0.0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,1,0,1,0,2,9,1,5,0,1,0,0.1111111111111111,1,2001-10-05 08:33:18,1002270798,3,5,0,0
149,0,0,15,7,7,0,0,0.0,15,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,5,8,0,0,0,0.3333333333333333,2,2001-10-05 08:38:18,1002271098,4,4,0,3
150,0,0,17,5,8,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,17,5,5,0,0,0,0.29411764705882354,2,2001-10-05 08:43:18,1002271398,5,5,0,0
151,0,0,14,8,8,0,1,0.0,14,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,0,3,0,0,0,0.0,0,2001-10-05 08:48:18,1002271698,3,5,0,16
152,2,2,6,3,4,0,0,0.6666666666666666,2,4,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,2,4,4,0,0,0,4,1,2,0,0,0,0.16666666666666666,1,2001-10-05 08:53:18,1002271998,3,3,0,14
153,0,1,3,6,6,0,0,3.5,1,0,0,0,0,0,0,0,1,0,7,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,3,3,3,0,0,0,1.0,1,2001-10-05 08:58:18,1002272298,5,4,0,2
154,0,0,3,5,8,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3,1,3,0,0,0,0.3333333333333333,1,2001-10-05 09:03:18,1002272598,3,3,0,3
155,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-05 09:08:18,1002272898,0,0,0,0
156,0,0,1,6,6,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,0,2001-10-05 09:13:18,1002273198,6,3,0,48
157,0,0,12,3,6,0,0,0.0,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,11,1,4,0,0,0,0.08333333333333333,1,2001-10-05 09:18:18,1002273498,3,5,2,20
158,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-05 09:23:18,1002273798,0,0,0,6
159,0,0,46,3,12,0,1,0.0,44,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,42,0,0,0,1,2,46,12,16,0,1,0,0.2608695652173913,2,2001-10-05 09:28:18,1002274098,3,5,1,34
160,0,1,3,10,8,0,1,2.0,1,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,3,0,2,0,0,0,0.0,0,2001-10-05 09:33:18,1002274398,5,5,0,2
161,0,0,263,7,7,0,0,0.0,263,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0,263,2,8,0,0,0,0.0076045627376425855,1,2001-10-05 09:38:18,1002274698,4,4,0,262
162,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-05 09:43:18,1002274998,0,0,0,1
163,2,0,5,8,7,0,0,0.4,3,2,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,3,2,2,0,0,0,5,0,4,0,0,0,0.0,0,2001-10-05 09:48:18,1002275298,5,5,0,25
164,0,0,4,6,6,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,0,3,0,0,0,0.0,0,2001-10-05 09:53:18,1002275598,5,4,0,2
165,0,0,25,9,9,0,0,0.0,25,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0,25,0,7,0,2,0,0.0,0,2001-10-05 09:58:18,1002275898,4,5,0,5
166,0,0,1,5,5,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,0,2001-10-05 10:03:18,1002276198,10,5,0,6
167,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-05 10:08:18,1002276498,0,0,0,0
168,0,0,2,4,3,0,2,0.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.0,0,2001-10-05 10:13:18,1002276798,4,3,0,0
169,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-05 10:18:18,1002277098,0,0,0,2
170,0,0,2,8,7,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0.0,0,2001-10-05 10:23:18,1002277398,7,5,0,2
171,1,0,4,7,10,0,1,1.25,3,0,0,0,0,0,1,0,0,0,5,3,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,3,0,4,0,0,0,0.0,0,2001-10-05 10:28:18,1002277698,6,7,0,4
172,0,1,7,5,9,0,0,0.7142857142857143,6,0,0,0,0,0,1,0,0,0,5,6,0,0,0,0,0,1,0,0,0,6,0,0,0,1,0,7,0,2,0,1,0,0.0,0,2001-10-05 10:33:18,1002277998,4,4,0,0
173,0,0,1,17,17,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.0,0,2001-10-05 10:38:18,1002278298,20,10,0,1
174,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-05 10:43:18,1002278598,0,0,0,0
175,1,1,2,8,9,0,0,5.0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,1,0,2,0,0,0,0.0,0,2001-10-05 10:48:18,1002278898,6,5,0,112
176,0,0,145,2,7,0,0,0.0,145,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,142,0,0,0,3,0,145,0,31,0,3,0,0.0,0,2001-10-05 10:53:18,1002279198,2,5,0,1
177,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-05 10:58:18,1002279498,0,0,0,1
178,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-05 11:03:18,1002279798,0,0,0,0
179,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-05 11:08:18,1002280098,0,0,0,0
180,0,0,2,7,6,0,1,0.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0.0,0,2001-10-05 11:13:18,1002280398,6,4,0,0
181,0,2,11,3,14,0,4,0.2857142857142857,5,2,0,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,1,0,0,0,2,4,11,0,8,0,0,0,0.0,0,2001-10-05 11:18:18,1002280698,3,5,0,0
182,1,1,3,4,4,0,1,0.6666666666666666,1,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,3,0,0,0,0.0,0,2001-10-05 11:23:18,1002280998,4,4,0,0
183,0,0,2,14,10,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0.0,0,2001-10-05 11:28:18,1002281298,10,7,0,3
184,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-05 11:33:18,1002281598,0,0,0,1
185,0,0,7,4,5,0,2,0.0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,5,0,3,0,1,0,0.0,0,2001-10-05 11:38:18,1002281898,4,4,0,7
186,0,0,1,3,3,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,0,2001-10-05 11:43:18,1002282198,6,3,0,9
187,0,2,11,3,6,0,0,0.3636363636363637,9,0,0,2,0,0,0,0,0,0,2,9,0,0,2,0,0,0,0,0,0,9,0,0,0,2,0,11,0,3,0,0,0,0.0,0,2001-10-05 11:48:18,1002282498,3,4,0,2
188,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-05 11:53:18,1002282798,0,0,0,1
189,0,0,1,9,9,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,0,2001-10-05 11:58:18,1002283098,8,4,0,0
190,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-05 12:03:18,1002283398,0,0,0,1
191,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-05 12:08:18,1002283698,0,0,0,0
192,0,0,15,7,7,0,4,0.0,15,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,15,0,3,0,0,0,0.0,0,2001-10-05 12:13:18,1002283998,4,4,0,0
193,0,0,19,4,7,0,7,0.0,19,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,16,0,8,0,1,0,0.0,0,2001-10-05 12:18:18,1002284298,4,5,0,16
194,37,0,38,9,10,0,0,4.921052631578949,1,0,0,0,0,0,36,0,1,0,7,1,0,0,0,0,0,36,0,1,0,1,0,0,0,37,0,37,0,4,0,0,0,0.0,0,2001-10-05 12:23:18,1002284598,4,5,0,47
195,2,38,46,3,5,0,0,4.0,6,4,0,0,0,0,36,0,0,0,5,6,4,0,0,0,0,36,0,0,0,6,38,38,0,2,0,44,0,5,0,0,0,0.0,0,2001-10-05 12:28:18,1002284898,3,4,0,0
196,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-05 12:33:18,1002285198,0,0,0,0
197,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-05 12:38:18,1002285498,0,0,0,0
198,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-05 12:43:18,1002285798,0,0,0,2
199,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-05 12:48:18,1002286098,0,0,0,0
200,0,0,1,7,7,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,0,2001-10-05 12:53:18,1002286398,6,3,0,10
201,0,2,16,4,7,0,0,0.5625,14,1,0,0,0,0,0,0,0,1,8,14,1,0,0,0,0,0,0,0,1,14,1,1,0,1,0,15,0,7,0,1,0,0.0,0,2001-10-05 12:58:18,1002286698,4,4,0,11
202,26,26,55,4,8,0,0,0.9454545454545454,3,52,0,0,0,0,0,0,0,0,1,3,52,0,0,0,0,0,0,0,0,3,52,52,0,0,0,29,0,26,0,2,0,0.0,0,2001-10-05 13:03:18,1002286998,4,5,0,2
203,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-10-05 13:08:18,1002287298,0,0,0,0
204,0,0,1,9,9,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,0,2001-10-05 13:13:18,1002287598,10,5,0,11
205,0,0,15,3,7,0,1,0.0,15,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,15,0,7,0,0,0,0.0,0,2001-10-05 13:18:18,1002287898,2,4,0,6
206,0,0,9,3,5,0,3,0.0,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,5,0,0,0,0.0,0,2001-10-05 13:23:18,1002288198,3,4,0,11
207,0,0,7,3,3,0,0,0.0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,3,0,0,0,0.0,0,2001-10-05 13:28:18,1002288498,3,3,0,16
